island,longitude,latitude
Moloka'i,-157.1503605,21.0923914
Moloka'i,-156.7665264,21.0933493
Moloka'i,-157.1032263,21.193803299999995
Moloka'i,-157.104582,21.1948717
Moloka'i,-156.8830737,21.1613362
Moloka'i,-156.8295761,21.161059000000005
Moloka'i,-156.8294652,21.163340999999996
Moloka'i,-157.2534238,21.1752453
Moloka'i,-156.8027347,21.072405600000003
Moloka'i,-157.0099334,21.084129100000002
Moloka'i,-156.9815989,21.073381899999998
Moloka'i,-156.9239421,21.0619663
Moloka'i,-157.243376,21.0875919
Moloka'i,-157.3012099,21.112519699999996
Moloka'i,-157.302583,21.112701099999992
Moloka'i,-156.80258660000004,21.066815299999995
Moloka'i,-156.9442006,21.1707008
Moloka'i,-156.9430885,21.1723584
Moloka'i,-156.7432161,21.1108438
Moloka'i,-156.9070976,21.164467200000004
Moloka'i,-156.7859352,21.0817783
Moloka'i,-156.7886099,21.168907899999997
Moloka'i,-157.1697143,21.092416400000005
Moloka'i,-156.8235981,21.061649499999994
Moloka'i,-156.8215548,21.065402899999995
Moloka'i,-157.0469716,21.0960859
Moloka'i,-156.7637162,21.0932571
Moloka'i,-157.2091799,21.218834299999997
Moloka'i,-157.1748181,21.092068600000005
Moloka'i,-157.2213583,21.0894654
Moloka'i,-156.7450067,21.1103798
Moloka'i,-156.737,21.1589218
Moloka'i,-156.7118361,21.1546937
Moloka'i,-156.9389287,21.065082799999995
Moloka'i,-156.8964932,21.0564466
Moloka'i,-156.7968865,21.1666892
Moloka'i,-156.7958537,21.1679334
Moloka'i,-156.82835,21.164741599999996
Moloka'i,-156.8280221,21.164985199999997
Moloka'i,-157.1032263,21.193803299999995
Moloka'i,-157.0489323,21.1861185
Moloka'i,-156.9922495,21.076940399999998
Moloka'i,-156.8596678,21.163092900000002
Moloka'i,-156.73381,21.1180941
Moloka'i,-157.0592334,21.099678099999995
Moloka'i,-156.7377769,21.1145004
Moloka'i,-156.9239421,21.0619663
Moloka'i,-156.8984107,21.158079499999996
Moloka'i,-156.898044,21.1606599
Moloka'i,-157.15771720000004,21.092715499999997
Moloka'i,-156.89491440000003,21.165006399999996
Moloka'i,-157.0784806,21.104300400000003
Moloka'i,-157.079255,21.1043227
Moloka'i,-156.7322083,21.155071800000005
Moloka'i,-156.7304406,21.158252399999995
Moloka'i,-156.8277772,21.1655362
Moloka'i,-156.82786890000003,21.1656452
Moloka'i,-157.3012099,21.112519699999996
Moloka'i,-156.7311262,21.122169800000005
Moloka'i,-156.7458279,21.174150599999997
Moloka'i,-156.9635766,21.0696991
Moloka'i,-157.1103059,21.1944436
Moloka'i,-157.0508563,21.1006435
Moloka'i,-156.841515,21.053856199999995
Moloka'i,-156.7886113,21.07742989999999
Moloka'i,-157.1571174,21.1994462
Moloka'i,-156.9442006,21.1707008
Moloka'i,-156.9425883,21.0653514
Moloka'i,-156.9428509,21.064772099999995
Moloka'i,-157.2476233,21.1812405
Moloka'i,-157.2476089,21.182133299999997
Moloka'i,-156.7258043,21.127682500000002
Moloka'i,-156.8284377,21.164538900000004
Moloka'i,-156.82835,21.164741599999996
Moloka'i,-157.1912521,21.20601999999999
Moloka'i,-156.7481635,21.1742951
Moloka'i,-156.7754279,21.08934779999999
Moloka'i,-156.77322220000002,21.086463699999996
Moloka'i,-157.1441489,21.1968479
Moloka'i,-157.2715125,21.090769699999996
Moloka'i,-156.9184313,21.058738899999994
Moloka'i,-157.2025617,21.089773499999993
Moloka'i,-156.9847692,21.186909400000008
Moloka'i,-157.12629,21.0982272
Moloka'i,-156.9293611,21.063473499999997
Moloka'i,-157.3012099,21.112519699999996
Moloka'i,-157.1934793,21.0910229
Moloka'i,-156.9425883,21.0653514
Moloka'i,-157.155485,21.1943373
Moloka'i,-156.7955135,21.071299299999996
Moloka'i,-156.736154,21.163724199999997
Moloka'i,-157.2476233,21.1812405
Moloka'i,-157.0099859,21.0840328
Moloka'i,-157.0108191,21.0821672
Moloka'i,-157.0099334,21.084129100000002
Moloka'i,-157.0099859,21.0840328
Moloka'i,-157.0116696,21.082651699999996
Moloka'i,-157.0424662,21.0959877
Lāna'i,-156.8953935,20.7400611
Lāna'i,-156.8985216,20.7403074
Lāna'i,-156.9179334,20.738136299999997
Lāna'i,-156.9217031,20.736586699999997
Lāna'i,-156.8767522,20.743599100000004
Lāna'i,-156.971281,20.923962600000003
Lāna'i,-157.0028549,20.9263396
Lāna'i,-156.9776647,20.926297499999997
Lāna'i,-156.9585701,20.922837199999996
Lāna'i,-157.0289969,20.923911299999997
Lāna'i,-156.995524,20.927882000000004
Lāna'i,-157.0073106,20.926207499999993
Lāna'i,-156.9576654,20.920140299999996
Lāna'i,-156.9716173,20.922586399999993
Lāna'i,-156.9472828,20.9222419
Lāna'i,-157.04332030000003,20.917393299999993
Lāna'i,-157.0154102,20.9253411
Lāna'i,-157.040438,20.914474999999996
Lāna'i,-156.9783943,20.926545100000002
Lāna'i,-156.9610439,20.923096599999997
Lāna'i,-157.0261405,20.924760599999995
Lāna'i,-157.0370286,20.9206466
Lāna'i,-156.9058426,20.916276199999995
Lāna'i,-156.9147174,20.919577600000004
Lāna'i,-157.0394756,20.918753400000003
Lāna'i,-156.9527692,20.9235761
Lāna'i,-157.0582316,20.903717500000003
Lāna'i,-156.9223894,20.9196734
Lāna'i,-156.8860739,20.9053658
Lāna'i,-156.9942666,20.9276813
Lāna'i,-156.9022599,20.915347800000003
Lāna'i,-157.034435,20.922476599999996
Lāna'i,-157.058871,20.899708599999997
Lāna'i,-156.9672406,20.92384699999999
Lāna'i,-156.9291769,20.9210823
Lāna'i,-157.0592363,20.897471899999996
Lāna'i,-156.8767981,20.898055
Lāna'i,-156.8669602,20.8908341
Lāna'i,-157.0598491,20.888841299999992
Lāna'i,-156.8618237,20.885008599999995
Lāna'i,-157.0567348,20.883520599999997
Lāna'i,-156.8815456,20.9040011
Lāna'i,-156.8911761,20.909866900000004
Lāna'i,-157.0546968,20.8836242
Lāna'i,-156.8641303,20.8843208
Lāna'i,-157.0531511,20.878761899999997
Lāna'i,-157.0526197,20.8772424
Lāna'i,-157.0324435,20.8652623
Lāna'i,-157.0393083,20.867227700000004
Lāna'i,-156.8588035,20.882926699999995
Lāna'i,-156.8452044,20.870292000000003
Lāna'i,-157.0324435,20.8652623
Lāna'i,-156.883272,20.904643399999998
Lāna'i,-157.0192275,20.8580219
Lāna'i,-156.8390687,20.8658185
Lāna'i,-157.0324435,20.8652623
Lāna'i,-157.03235770000003,20.8634503
Lāna'i,-157.0136739,20.8540367
Lāna'i,-157.0174636,20.8601494
Lāna'i,-157.0076398,20.8505276
Lāna'i,-157.0209777,20.858812900000004
Lāna'i,-156.8559973,20.879141899999997
Lāna'i,-157.006389,20.8489161
Lāna'i,-157.0086953,20.851508099999993
Lāna'i,-156.8309079,20.8581959
Lāna'i,-157.002643,20.8464962
Lāna'i,-157.0035276,20.8461809
Lāna'i,-156.9982016,20.837791100000004
Lāna'i,-156.8288771,20.8561197
Lāna'i,-157.0003431,20.8460375
Lāna'i,-157.0018864,20.842757300000002
Lāna'i,-156.9902735,20.825236699999998
Lāna'i,-157.001258,20.841885599999998
Lāna'i,-156.8483166,20.87368199999999
Lāna'i,-156.822993,20.8487618
Lāna'i,-156.8264993,20.852088300000002
Lāna'i,-156.8337197,20.860398499999995
Lāna'i,-156.9882855,20.8205972
Lāna'i,-156.81609460000004,20.8362789
Lāna'i,-156.9922434,20.828677799999998
Lāna'i,-156.8522722,20.876573200000003
Lāna'i,-156.9889989,20.8232065
Lāna'i,-156.9868769,20.817718199999998
Lāna'i,-156.9881089,20.817798599999996
Lāna'i,-156.9870193,20.8138652
Lāna'i,-156.9862613,20.812683
Lāna'i,-156.9862431,20.812046399999996
Lāna'i,-156.8066655,20.806427500000005
Lāna'i,-156.9866704,20.8085942
Lāna'i,-156.9864692,20.807957600000005
Lāna'i,-156.9872319,20.8038746
Lāna'i,-156.9875614,20.803306900000006
Lāna'i,-156.8205408,20.7843363
Lāna'i,-156.9876169,20.796499799999996
Lāna'i,-156.9885931,20.7919811
Lāna'i,-156.8228742,20.7814472
Lāna'i,-156.9880015,20.791935
Lāna'i,-156.9899228,20.788184899999997
Lāna'i,-156.9893315,20.784853000000002
Lāna'i,-156.8313109,20.7663163
Lāna'i,-156.9886979,20.7785333
Lāna'i,-156.8274372,20.773770199999998
Lāna'i,-156.9880275,20.773905199999998
Lāna'i,-156.9870826,20.7710837
Lāna'i,-156.9860646,20.768617699999997
Lāna'i,-156.8528649,20.7573921
Lāna'i,-156.9854246,20.7666336
Lāna'i,-156.9850467,20.7652573
Lāna'i,-156.9846628,20.7633649
Lāna'i,-156.844982,20.7575399
Lāna'i,-156.8466336,20.760287099999996
Lāna'i,-156.8646744,20.751991399999998
Lāna'i,-156.8397203,20.759029699999996
Lāna'i,-156.8567974,20.7554428
Lāna'i,-156.8587968,20.75845929999999
Lāna'i,-156.9842972,20.761501199999998
Lāna'i,-156.86338810000004,20.752817099999998
Lāna'i,-156.8502617,20.757380299999998
Lāna'i,-156.86044329999999,20.753871900000004
Lāna'i,-156.8667411,20.7516359
Lāna'i,-156.9529735,20.7346538
Lāna'i,-156.8682348,20.7501337
Lāna'i,-156.9741112,20.7469161
Lāna'i,-156.963451,20.7375177
Lāna'i,-156.9461054,20.736508299999997
Lāna'i,-156.9369613,20.7363453
Lāna'i,-156.9014951,20.7384517
Lāna'i,-156.9095844,20.737733799999997
Lāna'i,-156.9649707,20.733883399999996
Lāna'i,-156.9276831,20.7364455
Lāna'i,-156.9315967,20.736043
Lāna'i,-156.9415697,20.7359023
Lāna'i,-156.9242599,20.7358651
Lāna'i,-156.9435387,20.7358442
Lāna'i,-156.9505775,20.735197599999996
Lāna'i,-156.95593610000003,20.734666200000003
Lāna'i,-156.9562897,20.7346606
Lāna'i,-157.0000562,20.840492099999995
Lāna'i,-156.8872736,20.743189200000003
