ahupuaa,island,total_pop,area_km2,pop_density_km2
Kīkala,Hawaiʻi,7.106956105403188,3.391221619878787,2.095692025476416
"Kīkala 1-2, Kēōkea",Hawaiʻi,140.81859259748333,12.58446540764568,11.189874820739634
Kīkoʻo,Maui,4.430637671576221,3.222354750470874,1.374968932557405
Kīlauea,Kauaʻi,876.1751892235712,15.246192988392723,57.46845720047119
Kīloa,Molokaʻi,4.059882863173942,0.6108415397562683,6.64637651328342
Kīpahoehoe,Hawaiʻi,144.59340905215163,23.120153118819587,6.253998765019162
Kīpū,Kauaʻi,206.7345280310559,12.019690537194267,17.199654799042236
Kīpū,Molokaʻi,61.513196300466845,3.924655109370645,15.673529160204618
Kīpū Kai,Kauaʻi,67.43419163578231,4.508305818959323,14.957767805412217
Kīʻao,Hawaiʻi,52.52415706746033,8.036033214226961,6.536080136462324
Kīʻolokū,Hawaiʻi,4.574510556212063,3.539118274889521,1.2925565637827867
Kōheo 1-2,Maui,166.5871132353138,4.975614745887227,33.48070977018717
Kōloa,Kauaʻi,3597.700502881164,35.39140571717191,101.6546370503605
Kūkaʻiau,Hawaiʻi,26.237788513403757,24.952311998539596,1.0515173309366843
"Kūkiʻo, Maniniʻōwali",Hawaiʻi,97.4066189510719,11.663955002681368,8.351079794861999
Kūkūau 1,Hawaiʻi,1567.307873137514,18.491626475052023,84.7577077793588
Kūkūau 2,Hawaiʻi,1345.2926670952568,17.423964867719356,77.2093307871404
Kūpeke,Molokaʻi,19.618281390728576,1.2851724503795205,15.265096435062205
"Laeʻapuki, Pānaui-iki",Hawaiʻi,30.164675844776106,14.522596761455253,2.0770855474577963
Laimi,Hawaiʻi,12.770218384677795,1.45890541063545,8.753287424655941
"Lanihau 1-2, Moeauo",Hawaiʻi,4446.754374667993,15.9466700273747,278.85159516278406
Lanikepu,Hawaiʻi,110.64007265041039,2.369161267930776,46.700101908657054
Lauhulu,Oʻahu,94.51104400245944,12.66364080405873,7.463181044440901
Launiupoko,Maui,130.84898681092636,15.730814323873206,8.318004657416171
Laupāhoehoe 1,Hawaiʻi,68.30534921515078,11.899927498340261,5.7399802834662355
"Laupāhoehoe, Welokā",Hawaiʻi,987.9401636358036,78.87888668592811,12.524773169903916
Lepeuli,Kauaʻi,221.8608800409035,3.509398157776513,63.21906779066365
"Lepoloa, Kaluakailio",Hawaiʻi,0.7024052376136053,1.1637668273321231,0.6035618313883666
Lumahaʻi,Kauaʻi,179.64834914093538,36.67837467372872,4.8979364745300575
"Lālāmilo, Keanuʻiʻomanō",Hawaiʻi,1758.941325693872,51.99166742582425,33.831215900188774
Lāwai,Kauaʻi,1055.7642779699406,13.949920576948852,75.68245798578296
Lāʻiemaloʻo,Oʻahu,1351.5371032527507,12.158918971861393,111.15602516807016
Lāʻiewai,Oʻahu,4622.352630808172,13.719327403339252,336.92268541408976
Lūpehu,Molokaʻi,32.457062381983775,2.0059806789155408,16.180147058809403
Mahaiʻula,Hawaiʻi,36.157617563654426,4.3131007820002285,8.38320720780517
Mahana,Lānaʻi,226.52111458293805,32.42414691107583,6.986185795548572
Mailepai,Maui,145.51170082876254,3.5201002294321717,41.33737432022925
"Makahanaloa, Pepeʻekeo",Hawaiʻi,1339.720258923005,28.264349406329128,47.3996496315251
Makakupa‘ia,Molokaʻi,71.130877900377115,10.733239639407167,6.627158275607635
Makalawena,Hawaiʻi,23.26708911267631,2.7745067294388264,8.386027276777348
Makanalua,Molokaʻi,27.238295709833924,7.8143057755223815,3.485696169601587
"Makanikahio 1-2, Auau",Hawaiʻi,11.019869312845492,1.4183934702071324,7.7692611706935075
"Makapala, Niuliʻi",Hawaiʻi,129.80109148563818,16.6903068549261,7.777034455620433
Makaua 1,Oʻahu,7.549694856407861,0.1566923884895332,48.181631087410274
Makaua 2,Oʻahu,9.020910422013333,0.19485158340906258,46.296315709558506
Makawao,Maui,8084.282339759186,30.81579233617965,262.34218648558766
Makaweli,Kauaʻi,1106.0570999454542,153.2057821017653,7.219421387182161
Makaʻehu,Maui,6395.540623916443,28.86745765187229,221.5484543545053
Makaʻula,Hawaiʻi,9.511948484471219,1.1419870723351389,8.329296114553342
Makeanehu,Hawaiʻi,28.205486102133726,2.650320813828387,10.642291286008849
"Makiloa, Pahinahina",Hawaiʻi,97.68449911892746,9.217118827980459,10.598159895952094
"Makuʻu, Pōpōkī, Hālo",Hawaiʻi,1221.7566525760426,34.10796563179433,35.82027335682434
Malaekahana,Oʻahu,543.5930641016162,13.361988334939294,40.68204899417657
Malama 1,Hawaiʻi,24.809174628642303,7.648388615402445,3.243712614011427
Malanahae,Hawaiʻi,14.520108502913756,3.0731017636798694,4.724903247436469
Manawai,Molokaʻi,24.62053796756657,2.197582437212024,11.203465021681534
Manoloa,Hawaiʻi,0.9315769173616935,1.5008090732638482,0.6207164748383145
Manowaialeʻe,Hawaiʻi,6.497205887927382,6.185608424021784,1.0503745860626275
Manukā,Hawaiʻi,1160.3145820854627,95.62820328894615,12.133602244721727
Mapulehu,Molokaʻi,84.08522919880332,7.229266240017836,11.631225965001375
Maulili,Hawaiʻi,6.42878968996777,0.8246075893728435,7.796180598892129
Mauluaiki,Hawaiʻi,0.2049751038684959,0.33020045648829083,0.6207596017535018
Mauluanui,Hawaiʻi,23.758980991733978,38.27491292124003,0.620745526988497
Maunalei,Lānaʻi,107.71805997994406,15.409802329059243,6.990229834214893
Maunalua,Oʻahu,30236.1084549522,30.28388611545379,998.4223405041399
Maʻulili,Hawaiʻi,3.9140797565049867,0.12549195421170442,31.189886085461303
Moakea,Molokaʻi,67.69913997712287,4.353536386423533,15.550378811175685
Moaliʻi,Maui,1524.7475831603044,0.6492032500986866,2348.644408247378
Moanalua,Oʻahu,51389.63834949771,39.94435602238363,1286.5306508058482
Moanui,Molokaʻi,34.56412630690531,2.7229529578528853,12.693618597862214
Mohokea,Hawaiʻi,7.635670518805897,9.275246676512442,0.8232309915963295
Mohokeanui,Hawaiʻi,1.0853832186629342,0.5746816609160645,1.888668618610157
Mohopilo,Maui,324.7707279418171,9.868513772363105,32.90979122422077
Mokae,Maui,3.817979884457619,2.733070660744213,1.3969561560541528
"Mokuhonua, Halepuna",Hawaiʻi,215.6993957875245,0.772340290734522,279.28025816494306
Mokulēʻia 1,Oʻahu,760.9826497658116,11.285321968497843,67.43118644643364
Mokulēʻia 2,Oʻahu,206.87802761265007,9.430594928113878,21.93690103218395
Mokuoniki,Hawaiʻi,13.916575511651457,1.5796924727830504,8.809673877304544
Mokupapa,Maui,12.141195472143908,0.7959580354423373,15.253562287861932
Moloaʻa,Kauaʻi,189.73197092407497,11.098975915234123,17.094547494571508
Momoualoa,Hawaiʻi,171.24730841868444,3.008996949761517,56.91175872818911
Moʻoiki,Hawaiʻi,10.012090615049416,2.119388801399,4.724046200697331
Moʻomoku,Maui,66.21395896203325,1.1953716435593515,55.391943851766335
Māhinahina 4,Maui,66.43906796708248,0.7607744217359461,87.33083824700738
"Māhukona, Hihiu, K",Hawaiʻi,69.97008592587738,6.568375808063608,10.652570433010126
Māhāʻulepū,Kauaʻi,662.5227017159622,11.024826879291783,60.093705685337845
Mākaha,Oʻahu,8415.03264659787,24.075856489784854,349.52163177115983
Mākao,Oʻahu,35.67054114210195,0.5792109160172371,61.58471837405843
Mākila,Maui,31.527255113922614,0.3597571346787098,87.6348293747637
Mākolelau,Molokaʻi,42.24934559240099,6.377937339031309,6.624296123739887
Mākua,Oʻahu,136.69857910033377,10.77386364160058,12.68798117812689
Mālamalamaiki,Hawaiʻi,12.147619067016558,1.3986171450473661,8.685449845965646
Mānana,Oʻahu,12039.782934136927,9.779780337472525,1231.0893004421482
Mānienie,Hawaiʻi,28.887506648218377,2.04999445072535,14.091504802853056
Mūʻolea,Maui,5.535923348911464,3.984130867237687,1.389493350842082
N/A,Kahoʻolawe,0,115.53525534920634,0
N/A,Oʻahu,581.2423796765121,1.4171685609019304,410.1434336834224
Naholoku,Maui,97.33760668965425,50.24913945033376,1.9370999733410903
"Nakoʻoka, Laupāhoeho",Hawaiʻi,54.91715130118315,11.436969753632884,4.801722176780178
Nakula,Maui,153.4058900530067,30.350268714188893,5.054515052161259
"Namoku, Papuaʻa",Hawaiʻi,210.85405780704338,1.6721620663614647,126.09666374375453
Nanue,Hawaiʻi,1.4163287098567796,2.291216135948953,0.6181558726104985
Nienie,Hawaiʻi,379.300173112314,44.445832912745715,8.533987288683305
Nihoa,Molokaʻi,8.779391660422274,0.6032779878672063,14.552812860718523
Niumalu,Kauaʻi,1176.6492327075314,9.578230759949703,122.8461980293436
"Niupea, Kealakaha",Hawaiʻi,15.511863391783228,14.753169756426752,1.0514258052935352
North Olohena,Kauaʻi,708.5077828455,3.8493783818699194,184.0577133654829
Nunuluiki,Hawaiʻi,11.861130333513724,1.5214027154762428,7.79618059890267
Nunulunui,Hawaiʻi,27.387639490642005,3.512956010087488,7.796180598902499
Nuʻu,Maui,318.47411841980886,49.24957724840933,6.466535069193817
Nāmāhana,Kauaʻi,40.251035622390056,1.5847879436055767,25.398373192323934
Nānākuli,Oʻahu,4916.594334816199,14.019594590382823,350.694472876476
Nānāwale,Hawaiʻi,228.9729122993869,5.180556627594349,44.19851547993079
Nāpili 1,Maui,8.633836462649956,0.3483005336405104,24.788467512258116
Nāpili 2-3,Maui,326.3335091986304,2.0343803193125147,160.40929323820308
Nāpili 4-5,Maui,97.27346204411067,0.982389720840022,99.01718226543949
Nāwiliwili,Kauaʻi,3468.7788041606414,10.52964152504155,329.42990470389765
Nāʻiwa,Molokaʻi,178.8241959880273,24.998687915047825,7.153343271283652
Ohanaula,Hawaiʻi,317.3554705575531,2.53023304088217,125.42539182355573
Okoe 1-2,Hawaiʻi,97.31707105796832,5.636161530676404,17.266551096573906
Olowalu,Maui,185.7280613928215,21.84198273819424,8.503260148999475
Onomea,Hawaiʻi,103.89851733483553,11.813829459291181,8.794651869053588
"Opea, Peleau, ʻAwa",Hawaiʻi,3.529565797033988,5.693543620624522,0.619924256705147
Opihikao,Hawaiʻi,82.09624535849694,4.712499518311903,17.42095570291012
Opihilala,Hawaiʻi,100.51198862349634,1.7908206085404754,56.12621841861309
"Opihipau, Hukiaʻa",Hawaiʻi,38.40778244680764,3.615881856057754,10.621968298677228
Paeahu,Maui,1346.415175270931,21.980446492514655,61.25513308974168
Pahipahiʻālua,Oʻahu,25.503993268283274,2.886554842792794,8.835443862070433
Paihaʻaloa,Hawaiʻi,105.61053379358268,0.8638338774127285,122.2579208283624
Palauea,Maui,151.12956640552974,8.541402953215172,17.69376380359637
Palauhulu 1-2,Hawaiʻi,10.077286433379498,1.5417935862142444,6.536080136462041
Panaʻewa,Maui,1550.8247185790226,6.433490203928969,241.05495919336678
Paomai,Lānaʻi,256.0534410267913,36.78496620314038,6.960817623503258
Papaka Kai,Maui,42.21494904099014,5.174773470089652,8.157835175779931
Papaka Uka,Maui,1.3222117139879785,0.16138680311986803,8.192811855910687
Papaki,Hawaiʻi,1.8320437993252212,0.38774207711466535,4.724903247432284
Papalele,Hawaiʻi,54.68362438208487,1.2237538111517503,44.68515144448762
Papaʻa,Kauaʻi,94.37033841220646,6.0085196586235465,15.706087984045169
Papaʻakoko,Oʻahu,13.775139739537446,0.32986553783387135,41.75986321576568
Papaʻanui,Hawaiʻi,155.09110371724236,1.9399326130412184,79.94664488582784
Papaʻanui,Maui,479.3290539455054,35.87962848996688,13.359365024627873
Pauahi,Hawaiʻi,131.04997448914102,3.4156722415273784,38.36725693286652
Paukaʻa,Hawaiʻi,216.79681951431763,34.7267661654684,6.242931417262113
Paumalū,Oʻahu,1235.0463173298585,8.980357200616796,137.52752699469818
Paunau,Maui,6017.50342460534,8.730050963427319,689.2861736792127
Paʻakea,Maui,0.38200680189503433,0.27614898958826994,1.3833358668615636
Paʻalaea,Hawaiʻi,78.20422075846044,0.5919668510793522,132.10912167779017
Paʻalaʻa,Oʻahu,4479.319459577191,64.1508320585027,69.82480687845563
Paʻauilo,Hawaiʻi,112.04314108585048,3.430099220285016,32.66469390251065
Paʻawili,Lānaʻi,53.88786575608223,7.7024782525986435,6.996172399175768
Paʻuwela,Maui,323.43920179802626,2.3172401404536775,139.5794920653766
Peahi,Maui,1074.8688329093834,8.673007240120675,123.93265716845265
Pelekunu,Molokaʻi,127.13992036535488,19.476101047561183,6.527996545862831
"Pihā, Kahuku",Hawaiʻi,12.569613366975053,20.263470576263412,0.6203090097359271
Piʻihonua,Hawaiʻi,2996.2474526102483,228.34823762388143,13.12139512784613
Pohakuhaku,Hawaiʻi,71.26253928531686,2.393778346217161,29.769898870516396
Pohoiki,Hawaiʻi,6.402026104635581,2.6963034113952773,2.374371547941882
Polaiki,Maui,7.002717539363456,0.8409186786892116,8.327461045673282
Polanui,Maui,48.46811454377626,1.4710689910783814,32.94754687762553
Pololū,Hawaiʻi,60.247444207590355,7.72781536334331,7.796180598901539
Ponahawai,Hawaiʻi,4978.631673872569,13.772739598253905,361.48448450326873
"Poupou 1-2, Pūlama",Hawaiʻi,25.471997587974386,12.285169219877336,2.0733941170920818
Puaiki,Hawaiʻi,13.03537240778708,1.2014573420348698,10.849633983433392
Puakea,Hawaiʻi,25.27820291890157,2.3462420736466796,10.773910843569764
Puanui,Hawaiʻi,21.476371166512617,2.026824159502007,10.596070244095268
Puapuaʻa 2,Hawaiʻi,1581.1080899427457,1.6935335389211486,933.6148671433915
Puaʻa 1,Hawaiʻi,473.0683337540952,3.3359214969970266,141.81039157544566
"Puaʻa 2-3, Waiʻaha 1",Hawaiʻi,3985.7971470902107,8.687119838831853,458.81687153358945
Puaʻahala,Molokaʻi,50.36471653071469,3.3390188310373947,15.083687478056826
"Puaʻakuloa, Kapena",Hawaiʻi,4.325051755123099,6.9758159311618,0.6200065766934272
Puaʻaluʻu,Maui,0.5490984098374994,0.3933798005863838,1.3958480049534743
"Puehuehu, Laʻaumama",Hawaiʻi,444.05437149168546,3.0289729794074387,146.6022887990755
Pueopaku,Hawaiʻi,13.135316932213685,1.4910105771401292,8.80967387730288
Puheʻemiki,Oʻahu,2.886112079413332,0.07617319316110946,37.888815732183964
Punahoa 1,Hawaiʻi,1562.1554913908028,3.8296975880968867,407.9057041595531
Punahoa 2,Hawaiʻi,1912.0464897606316,23.19278987946935,82.44141820356022
Punalau,Oʻahu,4.8109233414230035,0.6454340711969733,7.45377964398599
Punaluʻu,Hawaiʻi,9.130556874056396,22.436500310556685,0.40695102835446856
Punaluʻu,Oʻahu,645.5317085911562,15.067342443403819,42.84310328884554
Punanue,Oʻahu,75.43966188002591,10.105224138572051,7.4654120329770475
Puna‘ula,Molokaʻi,14.271169521389805,1.177877012571279,12.116009879703963
Puua,Hawaiʻi,1274.6156821587713,19.724260675731003,64.62172160029682
Puumoi,Hawaiʻi,28.0709362684643,2.95891105636961,9.486914521488018
Puʻuanahulu,Hawaiʻi,2294.1046014900116,287.91746499106654,7.9679244243178955
Puʻuepa,Hawaiʻi,39.823909432838754,3.715794846929679,10.71746721047983
Puʻuhaoa,Maui,8.347271358792854,6.028485159315705,1.384638286103097
Puʻukapu,Hawaiʻi,4532.423725661407,101.84925857790198,44.50129327347698
"Puʻukawaiwai, Panoluʻukia",Hawaiʻi,393.22056010722645,13.833823073582456,28.42457634564764
Puʻuki,Maui,114.97114309629326,1.4728738329476692,78.05905741851696
"Puʻukole, Koea, Lapakahi",Hawaiʻi,89.00722638805176,8.288121793717329,10.73913108462308
Puʻuokumau,Hawaiʻi,15.164721812347324,1.919891079833543,7.8987407002599985
Puʻuomāile,Maui,13.235371926211256,0.8767104576991666,15.096628322360935
Puʻuwaʻawaʻa,Hawaiʻi,1266.4046458730695,162.87347910431072,7.775388926652774
Puʻuʻeo,Hawaiʻi,871.201059255495,12.341334585069012,70.59212707104669
Pāhoa,Hawaiʻi,244.62841482549575,3.094703375786632,79.04745144219662
Pāhoa,Maui,124.30197493774722,0.8440155210878262,147.2745131245195
Pāhoehoe,Hawaiʻi,51.959740848657006,5.898037135284677,8.809666615662822
"Pāhoehoe A 1-4, Mau",Hawaiʻi,66.3538016840031,10.924535062298983,6.0738330103395235
Pāhoehoe B 1-3,Hawaiʻi,16.03903087831939,6.918211817394107,2.3183781158583887
Pākiniiki,Hawaiʻi,60.427623798077775,9.552400921664358,6.325909506271979
"Pākininui, Puʻulena",Hawaiʻi,252.8669470397496,39.04321572329876,6.476591191458983
Pālāwai,Lānaʻi,166.72429871033577,23.891086873485147,6.9785146064396955
Pālāʻau,Molokaʻi,581.7419735500632,47.7421430434623,12.185082957429698
Pānauinui,Hawaiʻi,122.00058685298973,58.51005434456472,2.085121749067781
Pāpaʻa,Hawaiʻi,54.676844555450785,0.19855107874745886,275.3792369216758
Pāpaʻaʻea,Maui,22.954141934474702,1.4897706389757917,15.407836168831691
Pāpaʻikou,Hawaiʻi,813.7427849701164,57.05684464313616,14.26196611571664
Pāpā 1,Hawaiʻi,50.58818301651058,7.004619930958139,7.222116762242486
Pāpā 2,Hawaiʻi,65.12658405894769,13.953319358683258,4.667461726117443
Pāʻauhau,Hawaiʻi,229.13317288760712,34.319998516532934,6.676374789970549
Pāʻauhau-mauka,Hawaiʻi,206.64801221852207,166.88951471422016,1.2382324472114616
"Pāʻauʻau 1, Palima",Hawaiʻi,11.383216372428905,6.030091798952591,1.8877351708652488
Pāʻauʻau 2,Hawaiʻi,25.951677302464102,13.756626143067818,1.8864856130106846
Pāʻā,Kauaʻi,1151.163404581389,15.702382894568077,73.31138288441628
Pīlaʻa,Kauaʻi,381.8001611771786,5.966397900153905,63.991736315026856
Pōhakuao,Kauaʻi,11.657261558882047,2.3970375791582668,4.863195162328477
Pōhakulua,Hawaiʻi,11.097291785698932,1.3780701053701268,8.052777389520676
"Pōhakulua, Ahulua",Hawaiʻi,34.03089341739755,3.145374181707032,10.819346586907056
Pōhakupili,Molokaʻi,21.46539841829157,1.2773791776121293,16.80424950907525
Pūehuehuiki,Maui,7.1780114934122246,0.09453788344622263,75.9273555928021
Pūehuehunui,Maui,230.71781214712777,2.2599240598481187,102.09095794246886
Pūkoʻo 1,Molokaʻi,30.661906820193472,2.0241579878517686,15.147981039135606
Pūkoʻo 2,Molokaʻi,6.500572413228261,0.40715861748306825,15.965700181940981
Pūlehuiki,Maui,279.9350103000656,3.9003299372119464,71.772135897859485
Pūlehunui,Maui,4145.707154128468,69.84681947574649,59.35427246716677
Pūniuʻōhua 1,Molokaʻi,9.115347884623878,0.5417719962657839,16.825062844614152
Pūniuʻōhua 2,Molokaʻi,7.451220028239455,0.445057645752646,16.74214587559449
Pūpūkea,Oʻahu,2342.2799281136167,8.264963954797878,283.3986864218451
Pūʻelelū,Molokaʻi,9.966344181401444,0.6090737371750176,16.363115946563315
Pūʻou,Maui,33.04600721749902,0.4233462241328843,78.05905741851188
Pūʻālaʻa,Hawaiʻi,9.734610712838446,4.130908186992867,2.3565303977198404
South Olohena,Kauaʻi,1304.0074088826987,4.862162104888326,268.1949677431927
Ukumehame,Maui,381.27250943951555,44.38697186205929,8.589739138420846
Ulumalu,Maui,645.8614665292472,6.0821894248874,106.18897594449783
Ulupehupehu,Oʻahu,9.513505324254847,1.2989634275738542,7.323920845118594
Umauma,Hawaiʻi,9.608237730393864,8.806365911308669,1.0910559278550387
Wahiawa,Kauaʻi,1148.4359408867404,23.591601472960114,48.67986356089638
Wahikuli,Maui,1225.3129748702424,9.74955973568699,125.6788006934451
"Waiakahiula, Kaʻohe",Hawaiʻi,1102.2586018984132,136.38855462909083,8.081752936644936
Waiakalua,Kauaʻi,395.0876139532533,6.679973701403797,59.14508523742027
Waiakoa,Maui,4658.337575105,24.937050501852248,186.8038714024737
Waialeʻe,Oʻahu,290.4456429762251,3.112348460925713,93.32041274383434
Waialua,Molokaʻi,79.78187070430553,6.0060279571378326,13.28363292240243
Waiau,Oʻahu,7501.893960985894,9.363715084805907,801.1664059662485
Waiawa,Oʻahu,7911.119663731458,41.0256745667493,192.83338414972224
Waiea,Hawaiʻi,60.58248899184421,10.71076921648289,5.656222047863129
Waiehu,Maui,2507.7973851964553,13.984363412820429,179.32867669166725
Waiheʻe,Maui,1033.507311632485,26.150229263904805,39.52192163221439
Waiheʻe,Oʻahu,1245.5879936201104,5.278760073462881,235.9622290624399
Waikahekahe,Hawaiʻi,3506.7233501010987,11.770000230247758,297.9374070944502
Waikahekaheiki,Hawaiʻi,2999.028111368676,15.569626098506495,192.62043239794664
Waikahekahenui,Hawaiʻi,2799.3027776073454,16.851974609332146,166.11126247823628
Waikane,Oʻahu,393.03659583561983,9.129178700142637,43.052788070571886
Waikapu,Hawaiʻi,43.12585291692034,9.024971674095767,4.778502855660344
Waikapū,Maui,6355.355114669164,63.177387524651145,100.59540863713892
Waikaumalo,Hawaiʻi,1.2285672359393396,1.9791352924214014,0.6207596017532644
Waikaʻalulu,Hawaiʻi,17.101628250870974,0.5411097601016164,31.604730706870665
Waikele,Oʻahu,25547.934592071255,24.49424554320346,1043.0178201247015
Waikoekoe,Hawaiʻi,145.38400515096018,21.40583366769132,6.79179364877501
Waikoko,Kauaʻi,8.913520700700305,1.851422805175213,4.814416607478677
Waikoloa,Hawaiʻi,27.03618343116007,5.722060752426129,4.72490324743526
Waikolu,Molokaʻi,30.798823067493018,13.422061720074801,2.294641740577645
Waikā,Hawaiʻi,131.6300890072365,10.974186242486427,11.994519329153741
Waikākuʻu,Hawaiʻi,9.984906729633762,1.0008859630967826,9.976068301267857
Waikīkī,Oʻahu,155032.06861091914,75.38272980688062,2056.599290156888
Wailau,Molokaʻi,222.0997196200201,33.458836797159535,6.637998833207349
"Wailau, Nīnole, Kaʻa",Hawaiʻi,193.79106745688003,148.13333367661647,1.3082205243550178
Wailea,Hawaiʻi,6.9197462666657925,1.0712843151516773,6.4592995237553374
Wailua,Hawaiʻi,0.9136420627035536,1.471813017668941,0.6207596017533402
Wailua,Kauaʻi,7965.288367242437,93.50606243294823,85.18472663688758
Wailua,Maui,2.28081958619577,1.6326850385345546,1.3969746352566321
Wailuaiki,Maui,3.3881433312358253,2.425343485648175,1.3969746352568042
Wailuanui,Maui,12.893862276197884,9.263596911479938,1.3918850743839177
Wailuku,Maui,48251.58050538889,113.99707582411388,423.27033528330384
Waimalu,Oʻahu,13817.477940566669,19.585871847133625,705.4818926832121
Waimano,Oʻahu,9288.899944933411,12.371676415835273,750.8198268945973
Waimanu,Hawaiʻi,60.71674427880049,12.85036774282603,4.724903247434051
Waimea,Kauaʻi,5882.879538439352,351.69709004356883,16.727120311716455
Waimea,Niʻihau,0,187.45613104502567,0
Waimea,Oʻahu,801.3628322801834,23.25452970785043,34.46050478542482
"Waimea, Waikoloa",Hawaiʻi,8630.37886784427,417.55487533410025,20.668849479817002
Waimānalo,Oʻahu,10788.717577345053,28.766062340596815,375.05020498127783
Wainaku,Hawaiʻi,354.82359805881356,1.6058943754364745,220.95076954384012
Waineʻe,Maui,20.580356365351072,0.7631861393682658,26.966365482458375
Wainiha,Kauaʻi,305.2377216129957,61.23390795553299,4.984782644195338
Waiohonu,Maui,8.4384439106998,6.04945858134147,1.3949089488316773
Waiohuli,Maui,7916.204268155802,44.332205777497805,178.5655400926141
Waiomao,Hawaiʻi,23.514128412855644,5.060837193351664,4.646292207096833
Waipake,Kauaʻi,182.20044943871096,2.846213897469803,64.0150234670281
Waipiʻo,Hawaiʻi,280.5887069022942,48.819347501593086,5.7474899043486385
Waipiʻo,Oʻahu,79622.91009746662,70.72099977212369,1125.873649326601
Waipiʻoiki,Maui,15.652194289875379,1.0158593405575305,15.407836168819436
Waipiʻonui,Maui,11.923349934597749,0.7738497348978538,15.407836168828824
Waipouli,Kauaʻi,1522.433139648287,11.820415645965062,128.79692095835688
Waipunalei,Hawaiʻi,5.969053864792561,9.61572539181672,0.6207596017532292
Waipā,Kauaʻi,37.826465844641135,6.741691192212848,5.610827426852998
Waiāhole,Oʻahu,824.6954408400335,10.966502574023854,75.20131740026888
Waiākea,Hawaiʻi,32061.09039461527,399.6168822067237,80.22956942552271
Waiʻaleʻale 1-2,Hawaiʻi,10.880126026204668,2.3027193270270376,4.7249032474364245
Waiʻanae,Oʻahu,71339.10324785707,150.96617041784108,472.55026109760985
Waiʻoli,Kauaʻi,129.94775132619418,14.035967407444833,9.258196998752537
Waiʻono,Oʻahu,78.63482051342643,1.8463533149070088,42.5892595304203
Waiʻōhinu,Hawaiʻi,124.11192081678277,61.96148800686118,2.0030493909868574
Wawaeolepe,Molokaʻi,3.654702106715558,0.5498788850454148,6.6463765132820365
Waʻawaʻa,Hawaiʻi,151.98753387653497,3.4387474833978118,44.19851547993188
"Weha, Mahakuolo",Hawaiʻi,209.2488654549767,7.119998613161597,29.388891321997164
Weliweli,Kauaʻi,507.52701179573,6.952585767799787,72.99831008864228
West Hanawana,Maui,18.187052871965953,1.1822400468886802,15.383553382267085
West Honomāʻele,Maui,5.48127415739053,3.967605219004195,1.3815069430638165
West Kaupakulua,Maui,191.36352998560577,3.4071405314345733,56.16543497988101
West Makaīwa,Maui,190.89469039061035,12.607753262501834,15.141055382037983
West Waiakalua,Kauaʻi,85.43338513889809,1.3345833604654074,64.01502346702796
West ʻŌhiʻa,Molokaʻi,18.08735961170083,1.4268142704743147,12.676744258864234
Wākiu,Maui,66.35685613830341,4.534747788697821,14.63297612795312
ʻAiea,Oʻahu,7329.06839705879,4.773448015187923,1535.382468550934
ʻAlae,Hawaiʻi,199.64259478592012,4.101259487674856,48.67836219236748
ʻAlae 1-2,Maui,163.86381393277534,8.133180843820961,20.147567978556378
ʻAlae 3-4,Maui,94.83277130208754,3.6079815233788843,26.28416212433272
ʻAlaeiki,Maui,2.9428124508279536,2.106561118976381,1.3969746352566896
ʻAlaeloa,Maui,503.30380002663077,3.3853426226433103,148.67145105497357
ʻAlaenui,Maui,47.27834505954875,33.84340929346024,1.3969734742026898
ʻAlikā,Hawaiʻi,109.56355207776372,19.809644308491386,5.530818745231049
ʻAliomanu,Kauaʻi,108.56989073854525,5.891744365216142,18.427461208181985
ʻAnaehoʻomalu,Hawaiʻi,60.980011806233,3.493518083159972,17.455187107855213
ʻEleʻele,Kauaʻi,2344.658976980614,4.81228422134153,487.2237110564905
ʻIole,Hawaiʻi,101.99616464170622,3.8564963979823066,26.44788277128171
ʻOʻoma 1,Hawaiʻi,1519.5366452710443,8.085514644433026,187.93320055604173
ʻOʻoma 2,Hawaiʻi,967.0286669462292,6.822185711196527,141.74763160714727
ʻOʻōkala,Hawaiʻi,2.849396125774535,4.568884444849347,0.62365248238807
ʻUlaʻino,Maui,1.9704743563195233,1.4355664902854115,1.3726110003638803
ʻUpolu,Hawaiʻi,26.56921165329254,2.4977714644466484,10.63716678306221
ʻĀinakea,Hawaiʻi,177.4647057814023,2.179226820245219,81.43471075738364
ʻĀpua,Hawaiʻi,121.79014852380622,50.24714007073757,2.4238224972078193
ʻĀwini,Hawaiʻi,64.2720531421122,7.99814282350023,8.035872146877317
ʻĀʻamakaō,Hawaiʻi,55.056122735059766,7.061935269023299,7.7961805989017945
ʻĀʻāmanu,Hawaiʻi,34.80184548993263,2.2179917141433414,15.69070130786048
ʻŌhikilolo,Oʻahu,35.30498350704751,2.779174982217729,12.703404331480703
ʻŌiʻo 1,Oʻahu,26.848820810544346,3.601835818049535,7.454204513153937
ʻŌiʻo 2,Oʻahu,23.140037702359812,3.0168677561274766,7.670219437149912
ʻŌlaʻa,Hawaiʻi,6124.679215948627,244.68821722592511,25.03054411603971
"ʻŌlelomoana 1-4, Opihihali",Hawaiʻi,113.92578681825981,26.11321535814411,4.362763652647202
ʻŌmaʻopio,Maui,1183.0822850222614,17.020494945259188,69.50927624767996
ʻŌpana,Maui,438.2241368368636,6.520681679362706,67.20526447776133
