lat,lon,hs_mean_m,hs_max_m
21,-154.6,2.0920407918367347,3
21,-154.55,2.0934693591836733,3
21,-154.5,2.094897924489796,3
21,-154.45,2.0969387428571427,3
21,-154.4,2.099999969387755,3
21,-154.35,2.101836706122449,3
21,-154.3,2.1042856857142858,3
21,-154.25,2.105306093877551,3
21,-154.2,2.1042856836734694,3
21,-154.15,2.103877518367347,2.99
21,-154.1,2.098775481632653,2.98
21,-154.05,2.085102004081633,2.97
21.05,-160.95,2.1740816020408165,3
21.05,-160.9,2.188775473469388,3.1599998
21.05,-160.85,2.1791836408163263,3.1499999
21.05,-160.8,2.1663264918367346,3.12
21.05,-160.75,2.154489757142857,3.08
21.05,-160.7,2.1418367040816326,3.04
21.05,-160.65,2.1306122102040814,3
21.05,-160.6,2.1189795530612243,2.96
21.05,-160.55,2.109795875510204,2.9299998
21.05,-160.5,2.1002040448979593,2.8899999
21.05,-160.45,2.0942856836734696,2.87
21.05,-160.4,2.09224486122449,2.85
21.05,-160.35,2.091836691836735,2.84
21.05,-160.3,2.094489757142857,2.83
21.05,-160.25,2.097346906122449,2.82
21.05,-160.2,2.099795889795918,2.8
21.05,-160.15,2.101020373469388,2.78
21.05,-160.1,2.1026530326530612,2.74
21.05,-160.05,2.1042856714285714,2.71
21.05,-160,2.105306083673469,2.69
21.05,-159.95,2.109387718367347,2.72
21.05,-159.9,2.114693848979592,2.76
21.05,-159.85,2.120816293877551,2.8
21.05,-159.8,2.1275509979591836,2.83
21.05,-159.75,2.136938757142857,2.86
21.05,-159.7,2.1489795591836733,2.8999999
21.05,-159.65,2.158979551020408,2.9399998
21.05,-159.6,2.1689795591836734,2.98
21.05,-159.55,2.175102006122449,3.02
21.05,-159.5,2.1779591489795918,3.04
21.05,-159.45,2.1783673102040817,3.07
21.05,-159.4,2.1775509795918366,3.09
21.05,-159.35,2.1744897673469388,3.11
21.05,-159.3,2.1691836530612245,3.12
21.05,-159.25,2.1618367081632655,3.12
21.05,-159.2,2.1528571040816327,3.11
21.05,-159.15,2.1432652734693876,3.12
21.05,-159.1,2.13367343877551,3.12
21.05,-159.05,2.1230612,3.12
21.05,-159,2.1126530265306123,3.11
21.05,-158.95,2.098163224489796,3.1
21.05,-158.9,2.0826530285714284,3.08
21.05,-158.85,2.063673442857143,3.05
21.05,-158.8,2.041020375510204,3.04
21.05,-158.75,2.014897930612245,3.02
21.05,-158.7,1.9857142469387754,3
21.05,-158.65,1.9502040469387756,2.97
21.05,-158.6,1.9108163020408162,2.9299998
21.05,-158.55,1.8677550693877552,2.86
21.05,-158.5,1.8181632265306122,2.77
21.05,-158.45,1.7644897591836735,2.6599998
21.05,-158.4,1.7124489428571428,2.53
21.05,-158.35,1.6610203795918368,2.3899999
21.05,-158.3,1.614693836734694,2.24
21.05,-158.25,1.5755101795918367,2.09
21.05,-158.2,1.5479591469387755,2.02
21.05,-158.15,1.5328571142857144,2
21.05,-158.1,1.5283673285714285,2
21.05,-158.05,1.5304081387755102,2.04
21.05,-158,1.5377550734693877,2.07
21.05,-157.95,1.5546938469387754,2.07
21.05,-157.9,1.5848979285714286,2.1499999
21.05,-157.85,1.6346938530612245,2.29
21.05,-157.8,1.6987754857142856,2.44
21.05,-157.75,1.7522448734693878,2.57
21.05,-157.7,1.7916326163265306,2.6299999
21.05,-157.65,1.8493877326530612,2.72
21.05,-157.6,1.913673442857143,2.8899999
21.05,-157.55,1.8891836408163265,2.8799999
21.05,-157.5,1.8471428326530612,2.83
21.05,-157.45,1.7824489448979592,2.8
21.05,-157.4,1.6648979346938775,2.69
21.05,-157.35,1.509999970612245,2.49
21.05,-157.3,1.3357142626530611,2.1699998
21.05,-157.25,0.9704081508163265,1.3
21.05,-157.2,0.8459183569387755,1.04
21.05,-157.15,0.8026530493877551,1.05
21.05,-157.1,0.7620408020408164,1.01
21.05,-157.05,0.6585714195918367,0.9
21.05,-157,0.5657142806122449,0.76
21.05,-156.95,0.5055102004081633,0.71
21.05,-156.9,0.3899999955102041,0.56
21.05,-156.85,0.5536734630612244,0.74
21.05,-156.8,1.0706122310204083,1.54
21.05,-156.75,1.4518366971428571,2.19
21.05,-156.7,1.8057142489795919,2.82
21.05,-156.65,1.8414285387755103,2.8999999
21.05,-156.6,1.8818367081632652,2.9199998
21.05,-156.55,1.9299999612244898,2.9399998
21.05,-156.5,1.978775487755102,2.95
21.05,-156.45,2.0020407836734693,2.9399998
21.05,-156.4,2.0175509836734693,2.95
21.05,-156.35,2.030204044897959,2.96
21.05,-156.3,2.0408162836734696,2.96
21.05,-156.25,2.0499999510204083,2.97
21.05,-156.2,2.0557142244897957,2.97
21.05,-156.15,2.060612183673469,2.97
21.05,-156.1,2.0648979020408165,2.98
21.05,-156.05,2.0677550510204084,2.98
21.05,-156,2.072653018367347,2.98
21.05,-155.95,2.0791836387755103,2.99
21.05,-155.9,2.08999996122449,2.99
21.05,-155.85,2.1002040326530613,3
21.05,-155.8,2.1073468897959184,3.01
21.05,-155.75,2.110816287755102,3.01
21.05,-155.7,2.111020369387755,3.01
21.05,-155.65,2.1114285346938777,3.01
21.05,-155.6,2.110816293877551,3
21.05,-155.55,2.1110203795918365,3.01
21.05,-155.5,2.1091836489795917,3.01
21.05,-155.45,2.1077550795918367,3.01
21.05,-155.4,2.105102020408163,3.01
21.05,-155.35,2.1030612,3.01
21.05,-155.3,2.100612220408163,3.01
21.05,-155.25,2.0979591591836733,3
21.05,-155.2,2.094897932653061,3
21.05,-155.15,2.0942856836734696,3
21.05,-155.1,2.0922448714285715,3
21.05,-155.05,2.0906122204081634,3
21.05,-155,2.0902040530612243,3.01
21.05,-154.95,2.089591808163265,3.01
21.05,-154.9,2.088775481632653,3.01
21.05,-154.85,2.0887754775510206,3.01
21.05,-154.8,2.0895918020408164,3
21.05,-154.75,2.0914285367346936,3
21.05,-154.7,2.092040781632653,3
21.05,-154.65,2.0940816020408164,3
21.05,-154.6,2.095102014285714,3
21.05,-154.55,2.096530581632653,3
21.05,-154.5,2.0987754795918367,3
21.05,-154.45,2.1020407857142858,3.01
21.05,-154.4,2.1034693530612243,3.01
21.05,-154.35,2.1055101734693875,3.01
21.05,-154.3,2.1073469102040816,3.01
21.05,-154.25,2.1077550714285715,3
21.05,-154.2,2.1073469102040816,3
21.05,-154.15,2.106734663265306,3
21.05,-154.1,2.1014285387755103,2.99
21.05,-154.05,2.0877550653061223,2.98
21.1,-160.95,2.1738775224489797,3.01
21.1,-160.9,2.195102006122449,3.1799998
21.1,-160.85,2.1846938448979594,3.1799998
21.1,-160.8,2.1685713897959182,3.1499999
21.1,-160.75,2.1546938387755104,3.11
21.1,-160.7,2.140612212244898,3.07
21.1,-160.65,2.125918336734694,3.02
21.1,-160.6,2.1146938387755103,2.97
21.1,-160.55,2.1030611857142856,2.9299998
21.1,-160.5,2.093061185714286,2.8899999
21.1,-160.45,2.0851019979591836,2.86
21.1,-160.4,2.081428524489796,2.84
21.1,-160.35,2.079591789795918,2.82
21.1,-160.3,2.0818366836734694,2.81
21.1,-160.25,2.085102004081633,2.8
21.1,-160.2,2.0875509918367348,2.79
21.1,-160.15,2.0893877265306124,2.76
21.1,-160.1,2.090612210204082,2.73
21.1,-160.05,2.0902040530612247,2.69
21.1,-160,2.092040769387755,2.6599998
21.1,-159.95,2.0944897530612243,2.6799998
21.1,-159.9,2.0995918,2.72
21.1,-159.85,2.1063265040816326,2.76
21.1,-159.8,2.113877524489796,2.79
21.1,-159.75,2.1246938612244897,2.83
21.1,-159.7,2.1369387551020407,2.8799999
21.1,-159.65,2.147142814285714,2.9299998
21.1,-159.6,2.1575509836734694,2.97
21.1,-159.55,2.164285673469388,3.01
21.1,-159.5,2.1689795714285713,3.04
21.1,-159.45,2.1704081265306123,3.08
21.1,-159.4,2.1710203714285714,3.1
21.1,-159.35,2.169183655102041,3.12
21.1,-159.3,2.165510179591837,3.1299999
21.1,-159.25,2.1593877224489795,3.1299999
21.1,-159.2,2.1516326224489797,3.12
21.1,-159.15,2.1434693591836735,3.1299999
21.1,-159.1,2.135510175510204,3.1399999
21.1,-159.05,2.1269387489795917,3.1399999
21.1,-159,2.1157142408163265,3.1399999
21.1,-158.95,2.1022448612244897,3.1299999
21.1,-158.9,2.0885713959183674,3.11
21.1,-158.85,2.0697958959183675,3.08
21.1,-158.8,2.0487754734693877,3.05
21.1,-158.75,2.0244897612244896,3.03
21.1,-158.7,1.9953060897959183,3.01
21.1,-158.65,1.9606122040816327,2.99
21.1,-158.6,1.919795887755102,2.9399998
21.1,-158.55,1.872448951020408,2.8799999
21.1,-158.5,1.8202040428571429,2.79
21.1,-158.45,1.7608162775510203,2.6699998
21.1,-158.4,1.697551,2.53
21.1,-158.35,1.635102006122449,2.37
21.1,-158.3,1.5775510020408163,2.2
21.1,-158.25,1.5263265081632653,2.04
21.1,-158.2,1.4879591612244898,1.9
21.1,-158.15,1.4632652836734694,1.86
21.1,-158.1,1.4467346673469388,1.87
21.1,-158.05,1.4351020163265307,1.91
21.1,-158,1.4318367040816327,1.9399999
21.1,-157.95,1.4391836469387755,1.92
21.1,-157.9,1.4693877102040815,1.9699999
21.1,-157.85,1.533265287755102,2.12
21.1,-157.8,1.6208163040816326,2.3
21.1,-157.75,1.7189795612244898,2.5
21.1,-157.7,1.8148979224489796,2.6799998
21.1,-157.65,1.8716326204081633,2.77
21.1,-157.6,1.9189795632653062,2.87
21.1,-157.55,1.9312244632653062,2.8999999
21.1,-157.5,1.9128571040816327,2.8799999
21.1,-157.45,1.8571428326530612,2.84
21.1,-157.4,1.7479591428571428,2.75
21.1,-157.35,1.545102018367347,2.52
21.1,-157.3,1.2316326318367348,2.08
21.1,-156.75,0.9991836591836735,1.48
21.1,-156.7,1.8432652816326531,2.85
21.1,-156.65,1.9402040346938776,2.9399998
21.1,-156.6,1.9887754653061225,2.97
21.1,-156.55,2.0151019979591838,2.97
21.1,-156.5,2.031632604081633,2.97
21.1,-156.45,2.044285667346939,2.98
21.1,-156.4,2.0553060673469385,2.98
21.1,-156.35,2.0616325979591834,2.98
21.1,-156.3,2.067346879591837,2.98
21.1,-156.25,2.0712244244897957,2.99
21.1,-156.2,2.073673412244898,2.99
21.1,-156.15,2.075918314285714,2.99
21.1,-156.1,2.0773468959183674,2.99
21.1,-156.05,2.0789795551020407,2.99
21.1,-156,2.082244867346939,2.99
21.1,-155.95,2.088775475510204,2.99
21.1,-155.9,2.096326491836735,3
21.1,-155.85,2.1055101551020408,3.01
21.1,-155.8,2.111836691836735,3.01
21.1,-155.75,2.1142856714285716,3.01
21.1,-155.7,2.115306087755102,3.01
21.1,-155.65,2.1144897653061223,3.01
21.1,-155.6,2.114285681632653,3.01
21.1,-155.55,2.1136734408163265,3.01
21.1,-155.5,2.1122448714285715,3.01
21.1,-155.45,2.1102040591836735,3.02
21.1,-155.4,2.1099999795918367,3.02
21.1,-155.35,2.108775487755102,3.02
21.1,-155.3,2.1065305897959186,3.01
21.1,-155.25,2.1034693653061223,3.01
21.1,-155.2,2.10040813877551,3.01
21.1,-155.15,2.0989795673469387,3.01
21.1,-155.1,2.0965305836734696,3.01
21.1,-155.05,2.095918342857143,3.01
21.1,-155,2.095306087755102,3.01
21.1,-154.95,2.094285681632653,3.01
21.1,-154.9,2.093469351020408,3.01
21.1,-154.85,2.092857106122449,3.01
21.1,-154.8,2.092857106122449,3.01
21.1,-154.75,2.094693844897959,3.01
21.1,-154.7,2.0959183326530613,3.01
21.1,-154.65,2.097346906122449,3.01
21.1,-154.6,2.0997958857142858,3.01
21.1,-154.55,2.1008162979591836,3.01
21.1,-154.5,2.103673436734694,3.01
21.1,-154.45,2.1053060897959184,3.01
21.1,-154.4,2.1073469102040816,3.01
21.1,-154.35,2.108979563265306,3.01
21.1,-154.3,2.110408130612245,3.01
21.1,-154.25,2.1120407897959184,3.01
21.1,-154.2,2.1116326265306125,3.01
21.1,-154.15,2.1097958897959184,3
21.1,-154.1,2.1044897653061225,2.99
21.1,-154.05,2.08999996122449,2.98
21.15,-160.95,2.173877518367347,3.03
21.15,-160.9,2.2012244469387756,3.1999998
21.15,-160.85,2.1908162918367347,3.1999998
21.15,-160.8,2.172448948979592,3.1699998
21.15,-160.75,2.1555101673469386,3.1399999
21.15,-160.7,2.141020375510204,3.1
21.15,-160.65,2.125918336734694,3.06
21.15,-160.6,2.109795883673469,3
21.15,-160.55,2.0959183326530613,2.9399998
21.15,-160.5,2.085101993877551,2.8899999
21.15,-160.45,2.074285675510204,2.85
21.15,-160.4,2.069795881632653,2.83
21.15,-160.35,2.066938726530612,2.81
21.15,-160.3,2.0702040408163267,2.8
21.15,-160.25,2.073061181632653,2.79
21.15,-160.2,2.0753060836734694,2.77
21.15,-160.15,2.0765305775510203,2.75
21.15,-160.1,2.0763264897959184,2.72
21.15,-160.05,2.0759183346938777,2.6799998
21.15,-160,2.077142826530612,2.6399999
21.15,-159.95,2.078775469387755,2.6499999
21.15,-159.9,2.082653018367347,2.6799998
21.15,-159.85,2.0899999632653063,2.72
21.15,-159.8,2.0979591469387753,2.76
21.15,-159.75,2.108775481632653,2.8
21.15,-159.7,2.1216326285714286,2.86
21.15,-159.65,2.132857106122449,2.9099998
21.15,-159.6,2.1428571020408165,2.96
21.15,-159.55,2.151632618367347,3
21.15,-159.5,2.157959157142857,3.04
21.15,-159.45,2.1606122163265304,3.08
21.15,-159.4,2.162244863265306,3.1
21.15,-159.35,2.1612244551020408,3.12
21.15,-159.3,2.15897956122449,3.12
21.15,-159.25,2.155510173469388,3.1299999
21.15,-159.2,2.150408136734694,3.1299999
21.15,-159.15,2.1438775265306123,3.1299999
21.15,-159.1,2.136734669387755,3.1399999
21.15,-159.05,2.129591812244898,3.1499999
21.15,-159,2.1191836510204083,3.1499999
21.15,-158.95,2.1071428163265304,3.1499999
21.15,-158.9,2.0922448673469387,3.1399999
21.15,-158.85,2.076122424489796,3.11
21.15,-158.8,2.057550993877551,3.08
21.15,-158.75,2.0344897591836735,3.04
21.15,-158.7,2.007755069387755,3.02
21.15,-158.65,1.9740816040816327,3
21.15,-158.6,1.932653030612245,2.96
21.15,-158.55,1.8838775244897958,2.8999999
21.15,-158.5,1.8263264918367348,2.81
21.15,-158.45,1.7610203795918367,2.69
21.15,-158.4,1.6883673224489797,2.54
21.15,-158.35,1.615102018367347,2.37
21.15,-158.3,1.5432652734693877,2.18
21.15,-158.25,1.4773469163265307,2
21.15,-158.2,1.4226530408163265,1.8199999
21.15,-158.15,1.3848979326530613,1.68
21.15,-158.1,1.3504081346938774,1.68
21.15,-158.05,1.3183673218367347,1.6999999
21.15,-158,1.296326506122449,1.7199999
21.15,-157.95,1.2938775297959184,1.7099999
21.15,-157.9,1.325102012244898,1.76
21.15,-157.85,1.3885714020408164,1.89
21.15,-157.8,1.4971428224489796,2.09
21.15,-157.75,1.6381632428571429,2.36
21.15,-157.7,1.788571406122449,2.6399999
21.15,-157.65,1.9116326183673469,2.85
21.15,-157.6,1.9648979265306121,2.9399998
21.15,-157.55,1.9865305673469387,2.98
21.15,-157.5,1.9806122142857143,2.97
21.15,-157.45,1.9557142469387756,2.95
21.15,-157.4,1.8906122204081632,2.8999999
21.15,-157.35,1.7393877285714285,2.74
21.15,-157.3,1.375102016734694,2.32
21.15,-156.7,1.9179591530612246,2.8799999
21.15,-156.65,2.0212244469387755,2.97
21.15,-156.6,2.04918363877551,2.98
21.15,-156.55,2.0589795591836735,2.99
21.15,-156.5,2.0648979163265304,2.99
21.15,-156.45,2.072448924489796,3
21.15,-156.4,2.0781632163265304,3
21.15,-156.35,2.0818366836734694,3
21.15,-156.3,2.0842856653061226,3
21.15,-156.25,2.0859183163265307,3
21.15,-156.2,2.0865305714285713,3
21.15,-156.15,2.0869387367346937,3
21.15,-156.1,2.0871428204081632,3
21.15,-156.05,2.0885713959183674,3
21.15,-156,2.089999969387755,3
21.15,-155.95,2.0951020081632654,3
21.15,-155.9,2.101836702040816,3.01
21.15,-155.85,2.1091836346938777,3.01
21.15,-155.8,2.115918330612245,3.02
21.15,-155.75,2.118571395918367,3.02
21.15,-155.7,2.1191836408163267,3.02
21.15,-155.65,2.119183644897959,3.02
21.15,-155.6,2.117142824489796,3.02
21.15,-155.55,2.116530581632653,3.02
21.15,-155.5,2.1151020102040814,3.02
21.15,-155.45,2.114897930612245,3.02
21.15,-155.4,2.1134693591836733,3.02
21.15,-155.35,2.113061193877551,3.02
21.15,-155.3,2.110816297959184,3.02
21.15,-155.25,2.1091836448979593,3.02
21.15,-155.2,2.106530581632653,3.02
21.15,-155.15,2.1040815999999998,3.02
21.15,-155.1,2.102244867346939,3.02
21.15,-155.05,2.100816293877551,3.02
21.15,-155,2.100816293877551,3.02
21.15,-154.95,2.0997958857142858,3.02
21.15,-154.9,2.097755069387755,3.02
21.15,-154.85,2.096734657142857,3.02
21.15,-154.8,2.0971428163265307,3.02
21.15,-154.75,2.0983673081632652,3.01
21.15,-154.7,2.0995918,3.01
21.15,-154.65,2.100816293877551,3.01
21.15,-154.6,2.1038775163265306,3.01
21.15,-154.55,2.1067346612244897,3.01
21.15,-154.5,2.107346906122449,3.01
21.15,-154.45,2.1093877265306125,3.01
21.15,-154.4,2.1112244612244897,3.02
21.15,-154.35,2.1124489530612243,3.02
21.15,-154.3,2.1144897714285715,3.02
21.15,-154.25,2.1148979387755102,3.01
21.15,-154.2,2.1148979387755102,3.01
21.15,-154.15,2.112653036734694,3.01
21.15,-154.1,2.1069387448979593,3
21.15,-154.05,2.0916326204081632,2.99
21.2,-160.95,2.1728571102040815,3.04
21.2,-160.9,2.2097958714285713,3.22
21.2,-160.85,2.197550981632653,3.22
21.2,-160.8,2.1785713979591836,3.1899998
21.2,-160.75,2.160612206122449,3.1599998
21.2,-160.7,2.143061183673469,3.1299999
21.2,-160.65,2.1246938448979593,3.1
21.2,-160.6,2.1079591551020407,3.04
21.2,-160.55,2.0893877265306124,2.97
21.2,-160.5,2.0759183224489797,2.9099998
21.2,-160.45,2.0636734387755102,2.85
21.2,-160.4,2.056938730612245,2.82
21.2,-160.35,2.055101997959184,2.8
21.2,-160.3,2.0548979224489794,2.79
21.2,-160.25,2.0593877285714286,2.78
21.2,-160.2,2.0620407857142857,2.76
21.2,-160.15,2.059387718367347,2.74
21.2,-160.1,2.061632624489796,2.71
21.2,-160.05,2.0606122020408164,2.6699998
21.2,-160,2.060816293877551,2.6299999
21.2,-159.95,2.0618367,2.62
21.2,-159.9,2.0648979224489796,2.6499999
21.2,-159.85,2.0714285326530613,2.6699998
21.2,-159.8,2.080612212244898,2.71
21.2,-159.75,2.091020375510204,2.76
21.2,-159.7,2.1026530326530612,2.82
21.2,-159.65,2.114081604081633,2.8799999
21.2,-159.6,2.123877506122449,2.9399998
21.2,-159.55,2.134081604081633,2.99
21.2,-159.5,2.141836718367347,3.03
21.2,-159.45,2.149183642857143,3.06
21.2,-159.4,2.1522448591836736,3.09
21.2,-159.35,2.1522448551020408,3.1
21.2,-159.3,2.1520407857142856,3.11
21.2,-159.25,2.149591816326531,3.12
21.2,-159.2,2.1469387489795917,3.1299999
21.2,-159.15,2.143061195918367,3.1399999
21.2,-159.1,2.1377550734693878,3.1499999
21.2,-159.05,2.131224469387755,3.1599998
21.2,-159,2.1210203795918368,3.1599998
21.2,-158.95,2.109795887755102,3.1499999
21.2,-158.9,2.0965305714285716,3.1499999
21.2,-158.85,2.0832652714285715,3.1399999
21.2,-158.8,2.0653060959183676,3.11
21.2,-158.75,2.0446938489795916,3.08
21.2,-158.7,2.019591806122449,3.04
21.2,-158.65,1.9883673020408164,3.01
21.2,-158.6,1.9493877204081633,2.98
21.2,-158.55,1.9004081326530613,2.9199998
21.2,-158.5,1.8410203816326531,2.84
21.2,-158.45,1.7695918040816327,2.72
21.2,-158.4,1.688571387755102,2.56
21.2,-158.35,1.602448948979592,2.37
21.2,-158.3,1.5146938530612244,2.19
21.2,-158.25,1.4285714,1.9699999
21.2,-158.2,1.3532652673469387,1.74
21.2,-158.15,1.2975510040816327,1.5999999
21.2,-158.1,1.2363265093877551,1.53
21.2,-158.05,1.173265287755102,1.4399999
21.2,-158,1.1404081320408164,1.4399999
21.2,-157.95,1.1346938475510204,1.4399999
21.2,-157.9,1.1553061012244898,1.49
21.2,-157.85,1.1995918244897958,1.5799999
21.2,-157.8,1.2995918163265305,1.76
21.2,-157.75,1.4555101775510204,2.06
21.2,-157.7,1.6959183387755101,2.48
21.2,-157.65,1.9234693408163266,2.85
21.2,-157.6,1.989591806122449,2.97
21.2,-157.55,2.022040787755102,3.02
21.2,-157.5,2.0304081408163266,3.02
21.2,-157.45,2.027346920408163,3.02
21.2,-157.4,2.001836706122449,3.01
21.2,-157.35,1.9483673204081633,2.95
21.2,-157.3,1.6663265081632652,2.72
21.2,-157.1,1.6910203857142856,2.62
21.2,-157.05,1.8338775265306122,2.79
21.2,-157,1.8189795489795917,2.73
21.2,-156.95,1.891020393877551,2.84
21.2,-156.9,1.9459183285714285,2.9199998
21.2,-156.85,1.976530575510204,2.96
21.2,-156.8,1.991632612244898,2.96
21.2,-156.75,2.019387726530612,2.97
21.2,-156.7,2.053265269387755,2.97
21.2,-156.65,2.0738775142857144,3.01
21.2,-156.6,2.0822448571428573,3.01
21.2,-156.55,2.085102004081633,3.01
21.2,-156.5,2.0865305795918365,3.01
21.2,-156.45,2.088979555102041,3.01
21.2,-156.4,2.0916326204081632,3.01
21.2,-156.35,2.095102012244898,3.01
21.2,-156.3,2.0965305836734696,3.01
21.2,-156.25,2.0957142530612245,3.01
21.2,-156.2,2.0957142489795917,3.01
21.2,-156.15,2.0957142469387753,3.01
21.2,-156.1,2.0959183285714285,3.01
21.2,-156.05,2.096326495918367,3.01
21.2,-156,2.0983673142857144,3.01
21.2,-155.95,2.1012244530612243,3.01
21.2,-155.9,2.1065305714285714,3.01
21.2,-155.85,2.1132652673469385,3.02
21.2,-155.8,2.1185713897959184,3.02
21.2,-155.75,2.122040785714286,3.02
21.2,-155.7,2.1236734408163267,3.03
21.2,-155.65,2.121428544897959,3.03
21.2,-155.6,2.1202040530612245,3.03
21.2,-155.55,2.118979563265306,3.03
21.2,-155.5,2.117959155102041,3.03
21.2,-155.45,2.117550987755102,3.03
21.2,-155.4,2.117142824489796,3.03
21.2,-155.35,2.1161224163265304,3.03
21.2,-155.3,2.114489763265306,3.03
21.2,-155.25,2.113877518367347,3.03
21.2,-155.2,2.1110203795918365,3.03
21.2,-155.15,2.1093877204081632,3.03
21.2,-155.1,2.1065305795918365,3.02
21.2,-155.05,2.1057142510204083,3.02
21.2,-155,2.104693842857143,3.02
21.2,-154.95,2.103265269387755,3.02
21.2,-154.9,2.102653026530612,3.02
21.2,-154.85,2.103061187755102,3.02
21.2,-154.8,2.1022448612244897,3.02
21.2,-154.75,2.1022448612244897,3.02
21.2,-154.7,2.1040815918367346,3.02
21.2,-154.65,2.1065305775510206,3.02
21.2,-154.6,2.108571389795918,3.02
21.2,-154.55,2.110816289795918,3.02
21.2,-154.5,2.1120407836734696,3.02
21.2,-154.45,2.112448944897959,3.02
21.2,-154.4,2.113877518367347,3.02
21.2,-154.35,2.1159183469387757,3.02
21.2,-154.3,2.1177550775510205,3.02
21.2,-154.25,2.118163242857143,3.02
21.2,-154.2,2.1179591591836733,3.02
21.2,-154.15,2.116122418367347,3.01
21.2,-154.1,2.109591804081633,3.01
21.2,-154.05,2.0940815979591836,3
21.25,-160.95,2.1679591510204084,3.05
21.25,-160.9,2.2169387428571428,3.25
21.25,-160.85,2.2073469,3.25
21.25,-160.8,2.1873468979591837,3.22
21.25,-160.75,2.1671428224489797,3.1899998
21.25,-160.7,2.1477550653061224,3.1599998
21.25,-160.65,2.1283673081632655,3.1299999
21.25,-160.6,2.108163236734694,3.08
21.25,-160.55,2.087550987755102,3.01
21.25,-160.5,2.0681632224489794,2.9399998
21.25,-160.45,2.0540816,2.87
21.25,-160.4,2.0430611918367347,2.81
21.25,-160.35,2.0420407836734693,2.79
21.25,-160.3,2.0406122061224488,2.77
21.25,-160.25,2.044693848979592,2.76
21.25,-160.2,2.0467346612244897,2.75
21.25,-160.15,2.04591833877551,2.73
21.25,-160.1,2.0451020183673467,2.7
21.25,-160.05,2.04387752244898,2.6599998
21.25,-160,2.0426530346938776,2.62
21.25,-159.95,2.0430611836734696,2.6
21.25,-159.9,2.045102006122449,2.6
21.25,-159.85,2.050612206122449,2.6299999
21.25,-159.8,2.0581632285714284,2.6699998
21.25,-159.75,2.066938730612245,2.71
21.25,-159.7,2.0787754673469387,2.77
21.25,-159.65,2.0897958897959183,2.84
21.25,-159.6,2.1016326163265306,2.9099998
21.25,-159.55,2.1140816061224488,2.97
21.25,-159.5,2.1257142591836735,3.01
21.25,-159.45,2.1346938551020407,3.05
21.25,-159.4,2.139795885714286,3.08
21.25,-159.35,2.1428571040816324,3.1
21.25,-159.3,2.145918324489796,3.12
21.25,-159.25,2.145306091836735,3.1299999
21.25,-159.2,2.1442856836734694,3.1399999
21.25,-159.15,2.1414285428571427,3.1499999
21.25,-159.1,2.1367346591836736,3.1599998
21.25,-159.05,2.1302040530612243,3.1599998
21.25,-159,2.1230611897959184,3.1599998
21.25,-158.95,2.112653030612245,3.1599998
21.25,-158.9,2.1014285387755103,3.1499999
21.25,-158.85,2.0877550530612243,3.1399999
21.25,-158.8,2.073469342857143,3.12
21.25,-158.75,2.055510175510204,3.1
21.25,-158.7,2.032448948979592,3.07
21.25,-158.65,2.003469348979592,3.03
21.25,-158.6,1.967550987755102,3
21.25,-158.55,1.9216326244897959,2.95
21.25,-158.5,1.861224463265306,2.87
21.25,-158.45,1.7861224163265306,2.76
21.25,-158.4,1.6957142510204082,2.59
21.25,-158.35,1.5944897734693877,2.4099998
21.25,-158.3,1.487550981632653,2.19
21.25,-158.25,1.3757142653061225,1.92
21.25,-158.2,1.2763265071428571,1.63
21.25,-158.15,1.185102022857143,1.5799999
21.25,-158.1,1.069591812244898,1.37
21.25,-158.05,1.0567346757142857,1.27
21.25,-158,1.0326530357142858,1.24
21.25,-157.95,1.013061203877551,1.2099999
21.25,-157.9,1.0379591589795918,1.24
21.25,-157.85,1.0038775387755101,1.24
21.25,-157.8,1.0226530485714287,1.31
21.25,-157.75,1.1165305804081633,1.4699999
21.25,-157.7,1.473673430612245,2.1399999
21.25,-157.65,1.915306093877551,2.84
21.25,-157.6,2.002040781632653,2.97
21.25,-157.55,2.0469387448979592,3.04
21.25,-157.5,2.067142824489796,3.05
21.25,-157.45,2.0761224163265304,3.05
21.25,-157.4,2.078367308163265,3.05
21.25,-157.35,2.081428544897959,3.06
21.25,-157.3,2.0765305795918367,3.05
21.25,-157.25,2.025102,3.01
21.25,-157.2,2.0195918081632653,3.02
21.25,-157.15,2.009387724489796,3.02
21.25,-157.1,2.011428532653061,3
21.25,-157.05,2.017959142857143,3
21.25,-157,2.0134693346938777,2.97
21.25,-156.95,2.021224444897959,2.97
21.25,-156.9,2.0461224040816326,3.01
21.25,-156.85,2.053877508163265,3.02
21.25,-156.8,2.0620407775510206,3.02
21.25,-156.75,2.0734693469387757,3.02
21.25,-156.7,2.0897958836734696,3.03
21.25,-156.65,2.0957142530612245,3.03
21.25,-156.6,2.099591806122449,3.02
21.25,-156.55,2.1006122142857144,3.02
21.25,-156.5,2.1002040530612245,3.02
21.25,-156.45,2.102040787755102,3.02
21.25,-156.4,2.103673444897959,3.02
21.25,-156.35,2.1055101775510203,3.02
21.25,-156.3,2.1053061020408164,3.02
21.25,-156.25,2.1040815999999998,3.02
21.25,-156.2,2.1030611897959184,3.02
21.25,-156.15,2.101632620408163,3.02
21.25,-156.1,2.101428532653061,3.02
21.25,-156.05,2.1022448612244897,3.02
21.25,-156,2.1044897612244897,3.02
21.25,-155.95,2.1069387367346937,3.02
