island,sample_id,collected_hst,latitude,longitude,Salinity,NO3NO2,NO2 (umol/L),PO4,SiO2,NH3
O'ahu,OA391,2026-03-29T23:12:00Z,21.342266,-157.700057,33.39,7.17,0.1001,1.3258,17.0172,0.2959
O'ahu,OA392,2026-03-29T02:37:00Z,21.46,-158.2072222,35.25,0.6496,0,0.1155,4.3204,0.1614
O'ahu,OA394,2026-03-31T02:38:00Z,21.454,-157.818,32.47,1.563,0,0.136,3.356,0
O'ahu,OA396,2026-03-29T23:10:00Z,21.42416667,-157.8,1.5,137.357,0.819,1.9407,291.9827,0
O'ahu,OA399,2026-03-29T20:04:00Z,21.39305556,-157.715,33.99,1.0002,0,2.251,5.3879,0.0986
O'ahu,OA4,2026-03-29T20:46:59Z,21.63003056,-158.0729306,34.29,1.903,0,0.217,29.052,0.437
Maui,OA40,2026-03-29T17:50:00Z,20.93416667,-156.3566667,34.19,1.78,0,0.144,11.195,0
O'ahu,OA401,2026-03-29T02:53:00Z,21.44277778,-158.1894444,24.96,0.916,0,0.1268,6.5403,0.4133
O'ahu,OA402,2026-03-29T03:16:00Z,21.42527778,-158.1794444,26.75,0.384,0,0,0,0.3121
O'ahu,OA403,2026-03-30T02:40:00Z,21.51277778,-157.8361111,31.9,4.955,0,0.179,10.546,0
O'ahu,OA406,2026-03-30T02:46:00Z,21.25295,-157.80368,34.63,0,0,0.113,1.098,0
O'ahu,OA408,2026-03-29T21:38:59Z,21.28166667,-157.6775,35.03,1.986,0,0.14,4.73,0
O'ahu,OA412,2026-03-29T03:27:00Z,21.41111111,-158.1775,19.43,0.6756,0,0.2768,1.6745,0.1718
O'ahu,OA416,2026-03-29T23:53:00Z,21.44305556,-157.8116667,18.48,0.396,0,0.2409,45.0728,0.3448
O'ahu,OA418,2026-03-29T05:07:00Z,21.282967,-157.720671,30.68,13.717,0.323,0.4123,39.138,0.2576
O'ahu,OA419,2026-03-30T01:23:00Z,21.43361111,-157.7869444,26.82,0.224,0,0.233,22.258,0
O'ahu,OA420,2026-03-29T20:46:59Z,21.28333333,-157.7208333,34.3,1.838,0,0.483,19.004,0.205
O'ahu,OA421,2026-03-29T03:40:00Z,21.39305556,-158.1588889,34.91,13.207,0.0835,0.4782,13.1931,0.1233
O'ahu,OA422,2026-03-29T04:10:59Z,21.36083333,-158.1325,35.74,0.267,0,0.2449,3.0246,1.1661
O'ahu,OA423,2026-03-30T02:10:00Z,21.2625,-157.8216667,34.64,0.5393,0,0.1105,1.9029,0.1155
O'ahu,OA424,2026-03-30T01:57:00Z,21.26138889,-157.8213889,26.91,0.114,0,0,0,0.3667
O'ahu,OA425,2026-04-02T03:51:00Z,21.55,-157.8466667,25.75,0.3893,0,0.1194,0.1848,1.1123
O'ahu,OA426,2026-03-30T01:45:00Z,21.44305556,-157.8116667,20.19,0.2,0,3.922,39.884,0.105
O'ahu,OA429,2026-03-29T19:39:00Z,21.54664,-158.2408,26.2,0.2258,0,0,0,0.5401
O'ahu,OA43,2026-03-29T02:31:00Z,21.43305556,-157.7902778,34.45,0.732,0,0.181,10.144,0
O'ahu,OA433,2026-03-29T22:41:00Z,21.45638889,-157.7688889,33.95,0.6724,0,0.1167,2.4157,0.3775
O'ahu,OA434,2026-03-30T01:55:59Z,21.45916667,-157.8319444,17.93,0,0,1.603,93.696,0
O'ahu,OA436,2026-04-02T03:51:00Z,21.55,-157.8466667,32.9,0.9291,0,0.0719,1.7345,0.6768
O'ahu,OA437,2026-03-29T23:34:59Z,21.41305556,-157.7858333,4.888,42.7593,0.379,2.403,248.498,0.8825
O'ahu,OA439,2026-03-29T20:01:00Z,21.39333333,-157.7152778,33.7,0.6067,0,0.7302,5.1939,0.1017
Maui,OA44,2026-03-30T00:31:59Z,20.85972222,-156.6697222,34.72,0.574,0,0.128,6.282,0
O'ahu,OA440,2026-03-29T21:23:00Z,21.35918,-158.13171,34.76,0.5826,0,0,3.987,0.1687
O'ahu,OA443,2026-03-29T23:46:00Z,21.290453,-157.664336,19.94,0.1128,0,0,0,0.3415
O'ahu,OA444,2026-03-30T00:12:59Z,21.45305556,-157.8155556,24.12,0.4208,0,0.1183,17.4449,0.3171
O'ahu,OA446,2026-03-30T00:31:00Z,21.27889,-157.71,34.72,0.3856,0,0.1665,3.0519,0.1199
O'ahu,OA448,2026-03-29T21:40:00Z,21.26278,-157.822,34.74,1.9376,0,0.1559,0.4748,0.4802
O'ahu,OA449,2026-03-29T02:04:00Z,21.313542,-157.991276,33.07,0.5584,0,0.3844,1.2631,0.2591
O'ahu,OA450,2026-03-28T23:46:00Z,21.375919,-158.141644,34.83,0.5773,0,0.3607,1.8123,0
O'ahu,OA451,2026-03-30T03:22:00Z,21.42305556,-157.7647222,22.33,0.351,0,0.318,30.525,0
O'ahu,OA452,2026-03-29T23:57:00Z,21.27611,-157.76,32.78,1.256,0,0.5303,26.102,2.1363
O'ahu,OA453,2026-03-29T01:29:00Z,21.299892,-158.063654,34.41,0.4264,0,0.1972,1.8793,0
O'ahu,OA454,2026-03-28T23:11:00Z,21.405233,-158.178219,34.78,0.8634,0,0.1653,2.8489,0.128
O'ahu,OA455,2026-03-28T23:31:00Z,21.392318,-158.158158,34.38,9.184,0,0.2043,9.6902,0
O'ahu,OA456,2026-03-28T20:30:00Z,21.299276,-157.872292,34.55,1.0169,0,0.1922,1.9427,0.1305
O'ahu,OA457,2026-03-29T23:59:00Z,21.27611,-157.761,33.22,1.6715,0,0.3523,30.3736,0.3269
O'ahu,OA458,2026-03-30T03:57:00Z,21.41305556,-157.7855556,4.75,46.108,0.471,1.2,NA,0.202
O'ahu,OA459,2026-03-28T22:55:00Z,21.431218,-158.183446,34.85,1.7699,0.1002,0.2576,4.5742,0
Maui,OA46,2026-03-30T01:02:00Z,20.82888889,-156.6363889,34.29,2.703,0,0.107,17.05,0
O'ahu,OA460,2026-03-28T20:52:00Z,21.311745,-157.889491,34.46,0.3778,0,0.1295,3.2023,0
O'ahu,OA461,2026-03-29T03:25:00Z,21.283024,-157.846298,28.85,0.6297,0,0,0,0.257
O'ahu,OA464,2026-03-28T22:35:00Z,21.444085,-158.189623,34.92,0.4251,0,0.2744,0.7738,0
O'ahu,OA465,2026-03-30T01:33:00Z,21.31639,-157.665,33.787,0.102,0,0,0,0.701
O'ahu,OA466,2026-03-29T02:47:59Z,21.4132129,-157.7860341,7.48,52.962,0.8943,2.0555,239.6747,0
O'ahu,OA467,2026-03-28T22:44:00Z,21.29055556,-157.8611111,35.06,1.063,0,0.2325,3.0736,0.1305
O'ahu,OA468,2026-03-29T20:02:59Z,21.28888889,-157.8347222,34.76,0.201,0,0.169,1.941,0
O'ahu,OA469,2026-03-30T03:06:59Z,21.36888889,-157.9619444,33.825,0.473,0,0.212,28.988,3.226
Maui,OA47,2026-03-29T12:57:59Z,20.83555556,-156.6480556,34.44,0.37,0,0.006,5.225,0
O'ahu,OA470,2026-03-28T22:29:00Z,21.29305556,-157.865,35.05,0.8969,0,0.2309,0.9243,0.3269
O'ahu,OA472,2026-03-30T00:19:59Z,21.28361,-157.721,33.87,1.5433,0,0.4206,20.4333,0
O'ahu,OA473,2026-03-30T00:31:00Z,21.27806,-157.709,33.85,0.5,0,0.158,4.906,0.135
O'ahu,OA474,2026-03-29T00:43:00Z,21.26625,-157.71035,33.73,0.143,0,0.098,6.555,0
O'ahu,OA475,2026-03-30T03:18:00Z,21.36,-157.9688889,32.23,2.42,0,0.214,28.384,1.367
O'ahu,OA476,2026-03-28T21:11:00Z,21.39,-157.7133333,30.84,0.116,0,0.214,19.674,0
O'ahu,OA477,2026-03-29T00:04:00Z,21.356466,-158.130901,34.19,0.415,0,0.222,6.612,0
O'ahu,OA478,2026-03-30T07:55:59Z,21.2867,-157.8447,28,NA,0.219,0.515,83.943,0.564
O'ahu,OA479,2026-03-29T22:46:00Z,21.27056,-157.775,32.57,0.218,0,0.191,25.611,0.092
O'ahu,OA480,2026-03-29T20:08:59Z,21.28111111,-157.84,33.94,0.92,0.139,0.252,4.381,0.786
O'ahu,OA482,2026-03-29T22:57:00Z,21.28555556,-157.6727778,34.02,0.528,0,0.158,1.458,0
O'ahu,OA484,2026-03-30T05:11:00Z,21.275278,-157.8475,34.1,0.78,0,0.114,4.784,0.101
O'ahu,OA485,2026-03-29T05:27:59Z,21.282967,-157.720671,32.3,0.827,0,0.134,20.475,0.478
O'ahu,OA486,2026-03-29T01:49:00Z,21.306129,-158.027326,34.15,0.142,0,0.187,2.912,0.154
O'ahu,OA487,2026-03-29T00:27:00Z,21.328119,-158.122122,34.02,0.28,0,0.132,4.383,0.127
O'ahu,OA488,2026-03-29T03:02:00Z,21.292999,-157.864871,34.1,0.566,0.07,0.173,1.28,0.155
O'ahu,OA489,2026-03-29T21:54:00Z,21.2575,-157.818,34.03,0.383,0,0.078,2.263,0.084
Maui,OA49,2026-03-30T00:37:00Z,20.865,-156.6738889,34,0.591,0,0.204,12.592,0
O'ahu,OA490,2026-03-30T01:10:00Z,21.2875,-157.668,34.26,1.545,0,0,3.094,0.288
O'ahu,OA491,2026-03-29T22:13:00Z,21.25694,-157.797,33.31,1.895,0,0.083,13.896,0.17
O'ahu,OA492,2026-03-30T00:06:00Z,21.27861,-157.746,32.18,1.407,0,0.149,32.81,0.153
O'ahu,OA493,2026-03-30T08:12:00Z,21.289722,-157.85111,24.16,0.1969,0,0,1.5889,0.3329
O'ahu,OA494,2026-03-29T22:44:00Z,21.26944,-157.777,31.72,0.99,0,0.187,37.182,0.226
O'ahu,OA495,2026-03-29T19:59:00Z,21.28861111,-157.8347222,35.07,0.114,0,0.169,1.412,0
O'ahu,OA496,2026-03-30T01:22:00Z,21.31333,-157.66,33.51,0,0,0,0.581,0
O'ahu,OA497,2026-03-31T00:38:00Z,21.29083333,-157.8611111,34.28,1.173,0.111,0.197,3.895,0.257
O'ahu,OA498,2026-03-28T22:29:59Z,21.29305556,-157.865,22.62,0.9289,0.0878,0.0777,0.7954,0.4673
O'ahu,OA499,2026-03-30T04:47:00Z,21.44388889,-157.8102778,22.61,0,0,1.21,10.285,0.268
O'ahu,OA5,2026-03-29T21:03:00Z,21.63368611,-158.0700472,34.63,0.811,0.073,0.183,19.86,0.523
Maui,OA50,2026-03-30T00:53:00Z,20.8425,-156.6527778,34.863,0.096,0,0,1.401,0
O'ahu,OA500,2026-03-29T19:14:00Z,21.28122222,-157.7286944,32.08,0,0,0,22.898,0.083
O'ahu,OA501,2026-03-29T19:23:59Z,21.28083333,-157.7291667,33.25,0,0,0,7.757,0
O'ahu,OA502,2026-03-29T19:28:00Z,21.27611111,-157.7263889,34.37,0,0,0,0.349,0
O'ahu,OA503,2026-03-29T19:55:00Z,21.28166667,-157.7319444,33.95,0.119,0,0,8.515,0.14
O'ahu,OA504,2026-03-29T20:01:00Z,21.28083333,-157.7319444,34.53,0,0,0,1.501,0
Maui,OA51,2026-03-29T17:36:00Z,20.59888889,-156.4197222,34.29,8.922,0.133,0.108,3.706,0
Maui,OA52,2026-03-29T17:40:59Z,20.59972222,-156.4208333,33.75,23.698,0.128,0.302,15.917,0.188
O'ahu,OA521,2026-03-31T03:10:00Z,21.27666667,-157.7094444,33.99,0.815,0,0.107,6.609,0.126
O'ahu,OA522,2026-03-31T02:53:00Z,21.2825,-157.7219444,31.71,0.337,0,0.101,50.924,0.731
O'ahu,OA523,2026-03-31T02:46:59Z,21.28311111,-157.7211889,33.07,0,0,0.101,21.278,0.27
O'ahu,OA524,2026-03-31T02:34:59Z,21.28433333,-157.71875,32.67,0.201,0,0.072,24.083,0
O'ahu,OA525,2026-03-31T02:30:00Z,21.28297222,-157.7163333,34.21,1.116,0,0.137,3.678,0.123
O'ahu,OA527,2026-03-30T08:17:00Z,21.29111,-157.855,34.16,0.176,0,0,2.391,0.124
O'ahu,OA529,2026-03-29T22:13:00Z,21.25694,-157.798,19.56,1.1051,0,0,5.857,0.4183
Maui,OA53,2026-03-29T19:00:00Z,20.62833333,-156.4444444,34.14,13.996,0,0.146,10.219,0
O'ahu,OA531,2026-03-28T22:54:00Z,21.27611111,-157.7608333,27.06,NA,NA,NA,NA,NA
O'ahu,OA532,2026-03-29T20:06:00Z,21.27805556,-157.7469444,30.49,1.012,0,0.124,57.918,0.487
O'ahu,OA533,2026-03-29T19:46:00Z,21.26916667,-157.7766667,31.18,1.819,0,0.14,52.074,0.335
Maui,OA54,2026-03-29T16:48:00Z,20.72833333,-156.4502778,31.29,45.562,0.321,1.065,63.24,0
O'ahu,OA541,2026-03-28T22:12:00Z,21.25722222,-157.7966667,34.121,2.414,0,0,15.165,1.194
Maui,OA55,2026-03-29T18:22:00Z,20.62944444,-156.4452778,23.39,0.153,0,0.036,1.254,0
O'ahu,OA552,2026-03-28T23:34:00Z,21.28777778,-157.6688889,34.18,0.603,0,0,1.81,0.224
O'ahu,OA553,2026-03-28T23:21:59Z,21.27916667,-157.7094444,33.47,0.494,0,0.082,9.052,0
O'ahu,OA554,2026-03-28T20:16:00Z,21.31166667,-157.8897222,33.59,0.188,0,0,3.94,1.437
Maui,OA56,2026-03-29T18:30:00Z,20.63138889,-156.4469444,34.41,0.338,0,0.09,2.459,0
O'ahu,OA562,2026-03-28T23:44:00Z,21.31666667,-157.6641667,33.33,0,0,0,0.701,0
O'ahu,OA563,2026-03-28T23:01:00Z,21.28111111,-157.7283333,34.364,0.225,0,0,5.389,1.116
O'ahu,OA564,2026-03-28T20:50:00Z,21.29944444,-157.8725,33.1,NA,0,0.139,10.699,0.204
Maui,OA57,2026-03-29T18:38:59Z,20.63361111,-156.4502778,34.76,0.262,0,0.089,1.592,0
O'ahu,OA573,2026-03-28T22:49:00Z,21.27888889,-157.7444444,30.85,5.097,0,0.173,55.629,0.266
O'ahu,OA574,2026-03-28T23:50:00Z,21.31888889,-157.67,33.34,0.362,0,0.08,3.411,0
O'ahu,OA575,2026-03-28T21:57:59Z,21.25583333,-157.8108333,33.92,0,0,0,0.595,0
Maui,OA58,2026-03-29T19:32:00Z,20.64805556,-156.4425,30.7,61.634,0,0.435,71.655,0
O'ahu,OA582,2026-03-28T23:16:00Z,21.28305556,-157.7155556,32.341,2.051,0.077,0.165,10.258,1.358
O'ahu,OA583,2026-03-28T22:33:00Z,21.26972222,-157.7766667,32.52,0.99,0,0.188,29.176,0.308
O'ahu,OA584,2026-03-28T21:41:00Z,21.27111111,-157.8233333,33.9,4.447,0.075,0.086,4.305,0.229
O'ahu,OA585,2026-03-28T21:16:00Z,21.29111111,-157.8547222,34.32,0.065,0,0.1,1.352,0.222
Maui,OA59,2026-03-29T19:19:00Z,20.64555556,-156.4436111,32.1,19.125,0,0.186,27.826,0
O'ahu,OA593,2026-03-28T21:49:00Z,21.26388889,-157.8222222,34.11,0.432,0,0,0.85,0.174
O'ahu,OA594,2026-03-28T21:25:00Z,21.28138889,-157.8408333,33.64,1.922,0.133,0.142,6.475,0.455
O'ahu,OA595,2026-03-28T20:32:00Z,21.30027778,-157.8830556,34.27,0,0,0,0.156,0.219
O'ahu,OA6,2026-03-29T19:12:00Z,21.41083,-157.784444,4.24,NA,0.936,0.969,NA,NA
Maui,OA60,2026-03-29T18:15:00Z,20.671404,-156.443487,34.03,2.305,0,0.13,10.985,0
O'ahu,OA603,2026-03-30T01:23:00Z,21.31361,-157.661,33.73,0,0,0,0.369,0
O'ahu,OA604,2026-03-30T05:00:00Z,21.26667,-157.848,34.59,0,0,0,0.709,0
O'ahu,OA605,2026-03-29T20:11:00Z,21.39083333,-157.7138889,33.16,0.741,0,0.116,6.844,0
O'ahu,OA606,2026-03-29T20:07:00Z,21.39166667,-157.715,33.55,0.255,0,0.096,5.574,0
O'ahu,OA607,2026-03-30T03:27:00Z,21.3575,-157.96,33.46,0.718,0.073,0.119,17.226,1.42
O'ahu,OA608,2026-03-29T01:55:59Z,21.25714,-157.79661,33.578,4.375,0,0.137,26.743,1.585
O'ahu,OA611,2026-03-30T01:09:00Z,21.28806,-157.668,34.7,0.242,0,0,0,0
O'ahu,OA612,2026-03-30T00:06:00Z,21.28028,-157.743,31.12,5.258,0,0.182,60.346,0.246
O'ahu,OA613,2026-03-28T21:29:00Z,21.39555556,-157.7219444,26.42,0,0,1.062,48.275,0
Maui,OA62,2026-03-30T21:09:00Z,20.9125,-156.4027778,35.42,1.579,0,0.18,9.114,0.177
Maui,OA64,2026-03-30T21:55:00Z,20.90944444,-156.4238889,34.7,5.202,0,0.281,30.542,0.176
Maui,OA65,2026-03-30T22:00:00Z,20.90972222,-156.4236111,34.96,4.442,0,0.251,21.518,0.176
Maui,OA66,2026-03-30T21:03:00Z,20.9128,-156.4022,35.04,1.775,0,0.204,11.517,0.337
Maui,OA67,2026-03-30T20:30:00Z,20.91472222,-156.3913889,35.27,3.353,0,0.258,12.303,0.096
Maui,OA68,2026-03-30T20:46:59Z,20.91277778,-156.3983333,35.21,2.983,0,0.276,11.552,0.256
Maui,OA69,2026-03-30T21:40:00Z,20.90944,-156.409,34.88,0.06,0.092,0.417,20.649,0.564
O'ahu,OA7,2026-03-29T21:16:00Z,21.416119,-157.781489,16.24,4.285,0.212,0.528,92.975,NA
Maui,OA70,2026-03-30T20:24:00Z,20.915,-156.3911111,35.18,3.435,0,0.259,16.676,0.127
O'ahu,OA700,2026-03-28T19:59:00Z,21.70472222,-157.9902778,21.84,1.013,0,0.337,25.241,1.891
O'ahu,OA701,2026-03-28T20:18:00Z,21.70527778,-157.9972222,29.13,0.06,0,0.091,1.718,0.406
O'ahu,OA702,2026-03-28T20:34:00Z,21.70138889,-157.9997222,34.57,0.293,0,0.174,8.113,1.024
O'ahu,OA703,2026-03-28T22:13:00Z,21.68388889,-158.0316667,29.92,1.084,0,0.314,5.096,2.206
O'ahu,OA704,2026-03-28T22:17:59Z,21.68194444,-158.0330556,22.69,0.184,0,0.169,3.878,0.417
O'ahu,OA705,2026-03-28T22:28:00Z,21.68083333,-158.0377778,26.2,0.523,0.08,0.565,4.084,2.233
O'ahu,OA706,2026-03-28T22:35:00Z,21.675,-158.04,29.39,0.713,0,0.15,3.068,NA
O'ahu,OA707,2026-03-28T23:10:00Z,21.66861111,-158.0461111,22.22,0.439,0,0.35,3.204,1.687
O'ahu,OA708,2026-03-28T22:57:00Z,21.66333333,-158.0536111,27.78,0.358,0,0.105,2.676,0.377
O'ahu,OA709,2026-03-28T23:04:00Z,21.66,-158.0572222,34.59,NA,NA,NA,NA,NA
Maui,OA71,2026-03-29T19:12:00Z,20.89222222,-156.4752778,28.36,26.838,0.285,0.721,147.304,0
O'ahu,OA710,2026-03-28T20:17:00Z,21.684603,-157.945256,34.81,0.271,0,0.082,4.576,NA
O'ahu,OA711,2026-03-28T19:57:00Z,21.678203,-157.940574,33.51,0.312,0,0.073,4.742,NA
O'ahu,OA712,2026-03-28T21:09:00Z,21.673,-157.935645,3.85,NA,1.086,0.589,NA,NA
O'ahu,OA713,2026-03-28T21:19:59Z,21.66819,-157.936841,33.05,NA,0,0.242,10.252,NA
O'ahu,OA714,2026-03-28T22:12:00Z,21.657563,-157.927893,33.2,7.896,0,0.19,17.414,NA
O'ahu,OA715,2026-03-30T00:09:00Z,21.709813,-157.980322,34.43,0.252,0,0.153,1.91,NA
O'ahu,OA716,2026-03-29T23:12:00Z,21.709496,-157.984404,32.77,0.219,0,0.133,1.728,NA
O'ahu,OA717,2026-03-30T01:34:00Z,21.7002,-158.008143,31.46,0.272,0,0.176,2.549,NA
O'ahu,OA718,2026-03-29T23:06:00Z,21.707885,-157.986006,35.5,0.229,0,0.075,2.079,NA
O'ahu,OA719,2026-03-29T23:39:00Z,21.70984,-157.972708,33.99,0.207,0,0.092,1.545,NA
Maui,OA72,2026-03-29T19:01:00Z,20.89138889,-156.4733333,22.81,33.218,0.471,0.97,151.885,3.015
O'ahu,OA720,2026-03-30T01:19:00Z,21.699276,-158.003201,31.83,2.937,0,0.213,16.184,NA
O'ahu,OA721,2026-03-30T01:47:00Z,21.700168,-158.009487,35.37,0.322,0,0.1,2.119,NA
O'ahu,OA722,2026-03-29T23:59:00Z,21.709067,-157.977845,34.34,0.235,0,0.192,3.339,NA
O'ahu,OA723,2026-03-29T23:47:59Z,21.709676,-157.975798,35.31,0.251,0,0.137,5.03,NA
O'ahu,OA724,2026-03-30T01:55:59Z,21.699366,-158.009011,35.46,0.273,0,0.09,2.284,NA
O'ahu,OA725,2026-03-28T22:02:00Z,21.662068,-157.930455,34.48,0.687,0,0.095,6.026,NA
O'ahu,OA726,2026-03-28T22:27:00Z,21.654665,-157.928447,31.22,NA,0.188,0.316,30.963,NA
O'ahu,OA727,2026-03-28T22:38:00Z,21.65129,-157.925055,33.97,0.916,0,0.131,10.382,NA
O'ahu,OA728,2026-03-28T22:55:59Z,21.648609,-157.92228,33.92,2.353,0.111,0.274,9.508,NA
O'ahu,OA729,2026-03-28T23:17:00Z,21.647332,-157.917659,35.16,0.49,0,0.146,0.571,NA
Maui,OA73,2026-03-29T18:43:00Z,20.89166667,-156.4716667,28.35,26.578,0.36,0.714,123.759,4.324
O'ahu,OA730,2026-03-29T00:23:00Z,21.631422,-157.920778,33.75,5.61,0,0.22,13.942,NA
O'ahu,OA731,2026-03-28T23:49:00Z,21.639561,-157.918173,33.47,6.125,0,0.139,22.808,NA
O'ahu,OA732,2026-03-29T00:42:00Z,21.626477,-157.920714,34.32,3.083,0,0.126,11.421,NA
O'ahu,OA733,2026-03-29T01:02:00Z,21.623297,-157.916721,34.81,1.742,0,0.091,5.507,NA
O'ahu,OA734,2026-03-29T02:06:00Z,21.615079,-157.912711,33.86,0.387,0,0.09,3.949,NA
O'ahu,OA739,2026-03-29T01:40:00Z,21.39299,-157.71576,26.66,0.139,0,0.223,7.908,0
Maui,OA74,2026-03-29T16:36:00Z,20.73138889,-156.4538889,33.73,5.025,0,0.241,16.475,0
O'ahu,OA744,2026-03-29T01:48:00Z,21.39568,-157.72218,22.92,0,0,1.396,39.303,0
O'ahu,OA745,2026-03-29T21:15:00Z,21.695355,-158.016833,34.73,0.265,0,0.096,5.712,NA
O'ahu,OA746,2026-03-29T20:46:59Z,21.692712,-158.020842,32.72,2.608,0,0.314,58.043,NA
O'ahu,OA747,2026-03-29T20:57:00Z,21.694194,-158.018205,35,0.63,0,0.127,11.096,NA
O'ahu,OA748,2026-03-29T00:32:59Z,21.39083333,-157.6988889,31.79,1.2,0,0.397,65.631,NA
O'ahu,OA749,2026-03-29T21:44:59Z,21.695844,-158.011694,30.47,3.369,0,0.413,76.496,NA
Maui,OA75,2026-03-29T18:22:00Z,20.89305556,-156.4683333,28.331,1.9852,<0.07,0.249,1.361,1.306
O'ahu,OA750,2026-03-29T03:54:00Z,21.593723,-157.894201,34.16,0.111,0,0.234,10.003,NA
O'ahu,OA751,2026-03-29T04:02:00Z,21.600052,-157.897281,34.41,1.174,0,0.152,7.347,NA
O'ahu,OA752,2026-03-29T04:35:00Z,21.648509,-157.913619,34.79,0.587,0,0.113,1.798,NA
O'ahu,OA753,2026-03-29T20:40:59Z,21.691386,-158.022107,35.08,0.543,0,0.365,6.29,NA
O'ahu,OA754,2026-03-29T21:06:00Z,21.696829,-158.015695,35.1,0.27,0,0.114,8.407,NA
O'ahu,OA759,2026-03-29T01:36:59Z,21.39806,-157.726,28.22,0,0,0.726,31.411,0
Maui,OA76,2026-03-29T17:01:00Z,20.73972222,-156.4566667,32.82,0.518,0,0.167,19.884,0.554
O'ahu,OA764,2026-03-29T00:42:00Z,21.39083333,-157.6991667,34.47,5.524,0,0.149,1.424,0
O'ahu,OA769,2026-03-29T01:49:00Z,21.40583333,-157.7388889,32.64,0.149,0,0.418,20.977,0
Maui,OA78,2026-03-29T17:59:00Z,20.89416667,-156.4677778,25.81,22.467,0.363,0.629,95.816,0
O'ahu,OA780,2026-03-29T02:24:00Z,21.6075,-157.907222,33.9,2.545,0,0.254,20.718,NA
O'ahu,OA781,2026-03-29T02:34:00Z,21.603639,-157.899292,33.68,0.428,0,0.183,13.041,NA
O'ahu,OA782,2026-03-29T03:29:00Z,21.576275,-157.880333,31.74,NA,0,0.323,51.071,NA
O'ahu,OA783,2026-03-29T03:34:00Z,21.580212,-157.885756,20.67,3.531,0,0.418,NA,NA
O'ahu,OA784,2026-03-29T03:43:00Z,21.586568,-157.887554,34.57,0.871,0,0.151,9.84,NA
O'ahu,OA785,2026-03-28T02:00:00Z,21.36788,-157.70919,34.18,0.06,0,0.245,4.351,0.255
Maui,OA79,2026-03-29T16:08:00Z,20.69555556,-156.4441667,34.21,4.722,0,0.195,8.91,0
O'ahu,OA790,2026-03-28T02:05:00Z,21.36473,-157.70941,4.2,144.161,1.775,3.597,343.267,21.724
O'ahu,OA791,2026-03-28T20:14:59Z,21.28117,-157.71256,32.47,5.636,0.075,0.193,13.276,0.575
O'ahu,OA792,2026-03-28T20:45:00Z,21.29355,-157.65847,35.09,0.214,0,0.087,2.627,0.316
O'ahu,OA793,2026-03-28T02:25:00Z,21.3509,-157.70552,2.73,265.982,9.721,5.983,472.048,18.608
O'ahu,OA794,2026-03-28T02:14:59Z,21.36429,-157.71053,2.48,156.576,2.388,3.748,380.406,19.659
O'ahu,OA796,2026-03-28T21:15:00Z,21.32998,-157.69129,15.86,95.356,5.806,1.356,255.602,12.648
O'ahu,OA797,2026-03-28T20:50:00Z,21.29401,-157.66082,32.29,8.022,0.259,0.298,38.141,3.277
O'ahu,OA798,2026-03-28T21:19:59Z,21.33024,-157.69093,32.64,12.678,0.488,0.353,22.967,2.42
O'ahu,OA799,2026-03-28T20:05:00Z,21.28438,-157.71872,33.15,NA,NA,NA,NA,NA
O'ahu,OA8,2026-03-29T21:23:00Z,21.423614,-157.781356,23.85,0.077,0,0.176,35.48,NA
Maui,OA80,2026-03-29T18:31:59Z,20.89194444,-156.47,26.97,64.71,0.375,1.256,195.51,0.473
O'ahu,OA81,2026-03-29T21:08:00Z,21.3,-157.8725,20.2,1.1679,0,0,0.3641,0.4787
Lāna‘i,OA82,2026-04-05T21:22:00Z,20.77373333,-156.9939167,35.77,0.2701,0,0.0931,0.0346,0.8143
O'ahu,OA83,2026-03-29T21:06:59Z,21.3,-157.8725,36.53,0.457,0,0,2.9481,0.9605
Lāna‘i,OA84,2026-04-07T13:29:59Z,20.74194444,-156.8880556,35.65,0.4421,0,0.2051,1.345,1.4631
Lāna‘i,OA85,2026-04-07T13:29:59Z,20.74194444,-156.8880556,35.74,0.762,0,0.4669,0.9495,2.2373
O'ahu,OA851,2026-03-30T02:18:00Z,21.7,-158.001218,35.42,0.539,0,0.099,4.209,NA
O'ahu,OA852,2026-03-30T03:05:00Z,21.672932,-158.04243,34.37,1.178,0,0.107,5.044,NA
O'ahu,OA853,2026-03-30T03:17:00Z,21.665341,-158.051759,34.54,0.507,0,0.184,2.897,NA
O'ahu,OA854,2026-03-30T03:40:00Z,21.651678,-158.062029,35.17,1.728,0,0.157,11.938,NA
Lāna‘i,OA86,2026-04-03T04:23:00Z,20.7346,-156.9105833,35.54,0.1338,0,0.0775,0,1.3873
O'ahu,OA860,2026-03-30T04:35:00Z,21.650776,-158.062494,33.37,1.568,0,0.152,8.404,NA
O'ahu,OA865,2026-03-30T01:27:00Z,21.700131,-158.005441,35.42,0.952,0,0.164,4.663,NA
O'ahu,OA866,2026-03-30T04:40:00Z,21.650337,-158.062772,35.41,1.187,0,0.139,5.341,NA
O'ahu,OA867,2026-03-30T04:53:00Z,21.649267,-158.063359,35.35,0.841,0,0.137,4.684,NA
O'ahu,OA88,2026-03-30T22:55:59Z,21.44305556,-157.8116667,20.58,0.202,0,1.8719,31.2715,1.1833
O'ahu,OA9,2026-03-29T21:32:59Z,21.431639,-157.782083,25.71,0.125,0,0.138,29.711,NA
