sample_id,fetch_mean_km,fetch_min_km,fetch_N_km,fetch_NE_km,fetch_E_km,fetch_SE_km,fetch_S_km,fetch_SW_km,fetch_W_km,fetch_NW_km
M45,20.076361148415067,0.10122645417606102,15.79394144517742,28.910490010410822,49.641807087177526,25.896546464832646,0.6859014234938658,0.10786266337084349,39.47311363868136,0.10122645417606102
M46,26.810723665026046,9.596393022707712,18.99287169729313,31.99069779869988,48.53839604035567,22.238415303877748,9.931818949220236,20.532871091308603,52.664325416745385,9.596393022707712
M47,16.481905304113816,0.8848790931133553,0.8848790931133553,2.7911161773007933,26.977179454581812,41.50141571787236,17.80659897576412,16.122160612113706,24.62738664534176,1.1445057568226153
M48,57.78519528260047,1.7555561325591988,14.629377457300201,26.986834008182278,49.3678260351381,26.628874428031136,1.7555561325591988,300,38.408969966275734,4.504124233317092
M49,24.258587913549643,0.13406292556601845,17.4512732199491,31.22229620297512,49.088415942998836,24.067237923229158,0.3146726465537213,28.326435558999144,43.46430888812605,0.13406292556601845
M5,15.546074024771746,0.12863866498274729,13.109317994855344,22.13937470402071,51.11545275063766,0.2182618015581418,0.12863866498274729,0.15595670569439657,9.981931733273784,27.519657843151194
M50,16.51779656694229,1.2884668630221858,1.2884668630221858,3.5469717061742174,27.237945629206138,40.08691644738167,17.633959596850442,15.904393470844807,24.748801646123407,1.6949171759354644
M52,9.271260308235117,0.11975511195104123,15.084012286452111,22.47897423769806,0.2802474902721588,0.11975511195104123,0.1213454116806388,0.30265685231036304,9.059457703606924,26.723633371909646
M53,9.28931520410402,0.18593780477701707,15.405965800591279,22.728514921806518,0.43512633645930326,0.18593780477701707,0.18840698405355216,0.46992023808014016,8.507774719793117,26.392874827271225
M56,93.54390219949416,0.10786609348794446,12.849962725384161,25.597222562947408,49.840477116080116,28.90186231919684,300,300,0.10786609348794446,31.053826778856802
M57,14.671335049316442,0.20359436662954983,11.505600308301858,24.068340404241848,50.00492651587352,0.9203861535487213,0.23577190191997216,0.20359436662954983,0.369707116905367,30.062353627110696
M58,56.01603051553941,0.1149943098356016,12.751703360129147,25.2738052418593,49.84945321047737,29.072195676384737,0.1149943098356016,300,0.18031925943505484,30.885773066194087
M59,90.7157730647527,0.1029226730692718,12.94822221479239,25.920641893029178,49.831499736707656,0.1029226730692718,300,300,5.701015688668471,31.221882311754648
M6,53.7441309747795,8.136048041400034,24.631598645372318,15.593117752839836,8.136048041400034,21.055324476120443,21.580079604998232,300,23.734676971292473,15.222202306212685
M62,14.72504866779395,0.1600565114144148,11.804911898993886,24.33198763853834,49.962143975394895,0.72356519156091,0.18535300723463297,0.1600565114144148,0.29064670283626765,30.341724416378245
M63,89.78647777068556,0.14572514451178722,12.182459790208377,24.97882484115034,49.94420431439066,0.3627828599977803,300,300,0.14572514451178722,30.677825215225596
M64,89.42034960842382,0.10136472876358311,11.434949757376685,24.178435190718965,50.34361534586211,0.2523475706745171,300,300,0.10136472876358311,29.05208427399471
M68,90.23348610133631,0.16884942512365525,300,2.076937331461583,17.713568452080363,42.300424272251725,37.28709229038237,22.32101703939079,0.16884942512365525,300
M69,15.327870202471392,0.3359873192299856,15.702569931024685,28.68642412428613,49.373865900557604,25.70925121829721,1.86358922019694,0.49073303440878696,0.3359873192299856,0.46054087176978736
M7,53.720660657803144,7.853400384460925,24.69915577954613,15.538218432400535,7.853400384460925,20.87778708065467,21.455217222167644,300,23.91358807316469,15.427918290030577
M73,91.41042010495056,0.2071272820201909,300,0.2071272820201909,17.535006438702112,42.39537864710448,37.29596115463926,22.473072966147267,11.376814350991161,300
M74,17.356080226565552,0.45552323136418976,8.262362218699417,18.799692069147916,52.13470603793405,13.44870469278046,1.1192191412937826,0.45552323136418976,19.01727868195146,25.61115573935315
M75,52.56752384397162,0.16111957098543644,22.194375565804076,17.99841347222064,59.097191450688406,2.368479815658567,0.16111957098543644,300,18.452442629022755,0.2681682473930849
M76,47.921522946286196,0.3621896257950648,15.933165156592615,23.209432562938456,2.931385581011884,7.613208394313597,300,0.3621896257950648,7.111274940946256,26.211527308691675
M77,9.29425804936182,0.17540670431761568,15.252201764671131,22.60404786736185,0.4104817561529344,0.17540670431761568,0.17773603481473402,0.4433050091808899,8.766389086317387,26.524496172078017
M78,53.57026247921132,0.10282639763085172,0.3029760460681282,19.364909942512124,53.17090521400853,11.495365674453318,0.10282639763085172,300,18.03037793187704,26.094738627140572
M79,85.1221986505929,0.19509450897434727,300,0.26212092833102196,15.868206811149255,27.896230274095156,0.19509450897434727,20.80938748112822,300,15.94654920106522
M8,51.980343550112856,0.1013731404049322,11.315949236535467,24.15990011502011,50.31218895541655,0.3957317814842236,0.1013731404049322,300,0.15896029664960223,29.398644875391973
M81,51.157855721016155,0.1558795724193932,24.58925243531121,15.717967319661767,8.928134944305638,0.1558795724193932,21.929496444330084,300,23.255320807308074,14.686794244793097
M83,51.85734266097151,0.18149003625842233,23.79648011662718,18.619549359898176,1.4005382069144399,26.147506941554337,25.67125238894392,300,19.041924237575614,0.18149003625842233
M86,90.00372609702006,0.16592061044625006,300,0.28870533868686044,22.972537099262002,43.930398145184995,34.02297065753397,18.649276925046408,0.16592061044625006,300
M87,47.32719118113323,0.15743900470249356,0.15743900470249356,8.701690436201908,16.11370004157198,26.73664512861032,10.40318936642725,0.2115285472923255,300,16.293336924259556
M88,47.38010223496547,0.10896902776509523,0.10896902776509523,4.885246009118044,15.364782446339145,30.28007218212895,12.778399975477718,0.14640628722558868,300,15.47694195166923
M89,48.92856165702007,0.12686112310058506,300,0.22703295758724354,11.033499100033426,61.44814855575673,16.72389003320923,1.0700915171352883,0.798969969338039,0.12686112310058506
M9,14.56544379606977,0.11007435692101716,12.699482447899879,24.037487131428428,50.477281719571444,0.1867636565579996,0.11007435692101716,0.1334500329984128,0.6611315007678932,28.217879522413096
M91,90.8670746193136,0.323164826240641,300,0.323164826240641,20.283479995619388,43.07554773268886,34.88787256617518,20.323079670097023,8.043452163687673,300
M92,47.36822432225089,0.10953671533335001,0.10953671533335001,11.568036686801518,19.008635215300483,25.745845887527143,4.3183580604800955,0.13577099168315968,300,18.059611020881388
M93,87.33001024771274,5.487845371516957,300,5.487845371516957,15.660939212001743,28.426945134933902,12.009157664514147,21.13552343929552,300,15.919671159439561
M94,91.08616804989262,1.9295858949011415,300,1.9295858949011415,13.290972582022777,60.937456565804304,14.720257287631277,22.852456058210997,300,14.958616010570468
M95,85.29737809051919,0.4018201590553323,300,15.245546446697452,20.617866731012356,24.05753859701379,1.9615604977984913,0.4018201590553323,300,20.094692292576102
M96,49.953439406205575,0.6616477060811594,0.6616477060811594,15.122477987816659,20.43773929089098,24.395112032406324,2.3772115607550366,16.88980091052628,300,19.74352576116817
M97,90.06383559546515,0.11679961069904249,300,0.11679961069904249,19.590826994822944,43.04066059333851,36.512157768619716,20.992100888138975,0.2581389081020607,300
M98,7.646853991305661,0.2085094013245121,0.4500687017589807,10.801724423211308,17.753513982758044,25.65063200563865,5.486420775727835,0.6046937278649551,0.21926891216100194,0.2085094013245121
M99,51.79267084391154,0.4106147046522237,0.8278706444138662,0.9338744383545925,12.99927368810703,61.377206198431814,0.4106147046522237,23.231114005781244,300,14.56141307155152
MA1,55.72423350170914,1.1361926143658725,17.469831817239523,19.084009227680017,55.02643944059079,3.4670440705936785,32.06525305746496,300,17.545097785738296,1.1361926143658725
MK1,79.34970527824728,0.25413946095108986,0.25413946095108986,0.33651267157704107,2.8612323571786984,29.659659092860327,300,300,1.3004536275860155,0.3856450158251493
MK2,117.90371508344144,2.0798643150664864,2.0798643150664864,2.3282189027905202,9.23951107205241,16.721514268271104,12.860612109350972,300,300,300
MK23,47.762312840356515,0.11210205425648019,0.27293946074228737,300,0.11210205425648019,3.002530878520982,4.839159620118793,16.273535623616628,55.078959726359464,2.5192753592374575
MK24,43.22959190721696,0.16839156882383888,0.23275316416565328,3.4293623198909198,3.6254723615570694,20.63090202077226,12.35396446800651,0.16839156882383888,5.395889354519429,300
MK25,6.6172194512812545,0.10732725658649728,0.10736035215202719,3.998162138148399,4.1228331035648,19.687090809007692,11.859318273257465,12.796745451291326,0.2589182262418326,0.10732725658649728
MK28,6.6172194512812545,0.10732725658649728,0.10736035215202719,3.998162138148399,4.1228331035648,19.687090809007692,11.859318273257465,12.796745451291326,0.2589182262418326,0.10732725658649728
MK29,80.26268447097384,0.15590618932594316,300,0.15590618932594316,3.0946779903526185,21.85812252423123,0.21549569929251447,2.558766955409139,14.218506409179303,300
MK3,80.25503149373348,0.1001905786319922,10.999894189715386,13.581924522851097,0.15497450756491163,0.31258967653297604,16.890678474571555,300,300,0.1001905786319922
MK31,80.25600437231783,0.19419488610568256,300,0.19419488610568256,3.1355561273874484,21.854341530288576,0.2684188675330952,2.515473511986003,14.08005005524191,300
MK4,48.163172073560105,0.4347460341776902,10.967609922308474,13.517336794488918,22.563064144741976,0.4347460341776902,16.9594925954598,300,2.574574399697245,18.28855269760674
MK5,64.60648243013902,0.1682285541553349,10.992052643953823,13.609029537750715,0.2602154583247611,172.64728287663814,17.09569813180389,300,2.0793522384854732,0.1682285541553349
OA1,86.33566588221167,0.17521346703870222,0.17521346703870222,17.951838148922747,21.752223748042365,50.140926972217855,0.3370693300082348,0.32805539146342155,300,300
OA10,40.500044645740864,0.8695244660620982,300,0.8695244660620982,2.418368912842241,2.638084733383295,3.251544446993619,1.701254636581965,2.832533329007216,10.289046641056506
OA100,116.49101197667441,0.1183459103521891,0.1183459103521891,0.6181295790695637,7.131636842305073,273.84084263546384,300,300,0.14440145593788475,50.07473939026675
OA1001,193.4750467700854,11.77302250670496,21.813538925934584,11.77302250670496,14.213812728043761,300,300,300,300,300
OA1002,193.4750467700854,11.77302250670496,21.813538925934584,11.77302250670496,14.213812728043761,300,300,300,300,300
OA1003,193.4750467700854,11.77302250670496,21.813538925934584,11.77302250670496,14.213812728043761,300,300,300,300,300
OA1004,277.89650485487465,123.17203883899701,300,300,300,300,123.17203883899701,300,300,300
OA1005,277.89650485487465,123.17203883899701,300,300,300,300,123.17203883899701,300,300,300
OA1006,277.89650485487465,123.17203883899701,300,300,300,300,123.17203883899701,300,300,300
OA101,120.81637217761846,0.5377311060674256,18.572064795957413,13.826159300053835,0.5377311060674256,280.6771507447992,300,300,2.179181430997793,50.73869004307208
OA106,87.32134094787027,2.7370762348151767,300,14.630995682620043,19.84390152040834,24.84126324915956,2.7370762348151767,17.08932141771381,300,19.428169478245252
OA107,15.288571243373546,0.10855895899090237,0.11654045678302646,0.342070516588388,12.489944462137414,44.23673309811605,39.52901497853082,25.260808265437397,0.22489921040437183,0.10855895899090237
OA109,54.744588628496416,1.2935668754512444,8.056436758827418,18.726548806217355,51.93307421541307,14.282696612649824,1.2935668754512444,300,19.205206174466177,24.459179584946252
OA11,77.9349602952142,0.6530223990080413,300,300,0.6530223990080413,2.9494589489933865,4.067486373245716,3.080934559738067,3.23999088964751,9.488789191080809
OA110,51.366985497673106,0.12589969822065905,0.12589969822065905,37.50348267540488,34.98426990992716,10.957609812076237,2.14895801437553,0.17318001698382918,300,25.042483854396558
OA111,7.959017436670234,0.19095203978212166,4.806271168371197,17.075188739345023,21.51418127812329,18.42828898246061,0.30664724493864925,0.19095203978212166,0.24125201641151217,1.1093580239294725
OA112,12.279731262683196,0.10792642058598109,0.11586141273798421,0.3400773808683584,14.589011458009598,43.05009928279994,39.32878195398254,0.48250339799386144,0.22358879448729568,0.10792642058598109
OA113,42.048608436872016,0.10741621665656567,0.9148377144197002,0.13594715411505726,0.10741621665656567,0.17211891570593163,7.106282470166217,16.650589559056225,300,11.30167546485642
OA114,87.08769661042317,4.298654227357823,300,11.563615530287024,19.0400940782167,25.78933124197573,4.298654227357823,17.985751395895562,300,18.024126409652446
OA115,50.9698644273242,0.13244641429221765,0.8225816831290722,35.33640001658415,42.15822352343565,14.183982040397494,0.3416534839114174,14.783628256843576,300,0.13244641429221765
OA116,79.70776602949687,0.19021620553394314,300,0.28657033791025505,0.19021620553394314,0.25347100739646594,0.7418243733565323,16.906309354170556,300,19.283736957607136
OA117,50.38303534661522,0.10231907511269674,0.7697842364371754,19.264578539904058,53.537808222597235,11.072218601473043,0.10231907511269674,300,17.95113018204144,0.3664439153561307
OA118,42.88174525213886,0.10006167547557088,0.19494153856253252,0.3699346630909709,300,20.202989112267144,21.70991038956819,0.3650588879393478,0.11106575020716991,0.10006167547557088
OA12,76.29592973234793,0.25310135726165073,300,300,6.100944839161355,0.6052413090787261,0.4056473872908391,0.25310135726165073,0.3202722859418718,2.6822306800489466
OA121,6.5100852411941235,0.1290856054984033,12.293552765467204,16.618891222343734,0.4092103936922504,0.17745243869880828,0.1290856054984033,0.18795887405311645,0.8935436883532675,21.370986941446205
OA123,83.09392601767229,0.1856216318194369,13.491310903797391,14.447500891087778,19.84845833856787,0.6867033800727714,16.091812996033113,300,300,0.1856216318194369
OA127,92.78142133035675,11.96108215631987,12.040465803597588,16.91433524598213,11.96108215631987,66.42529425827865,15.411096097591798,300,300,19.499097081083953
OA128,11.992500753264324,1.1428042650916161,12.306671975620556,19.13018191329123,3.8792023578746013,1.1428042650916161,15.743573701189831,22.039735860296236,1.453113612967194,20.244722339783323
OA129,46.10135168059149,0.17036253873957322,15.676782388377935,14.561985779646978,17.2706547666603,0.5313132106941455,0.17036253873957322,300,1.2924962557365651,19.30721850487641
OA13,114.2732012146019,0.7348917607243894,300,300,300,8.07734507146359,1.1778163732690736,0.7348917607243894,1.7288545445146737,2.466701966843462
OA130,6.932629993169501,0.11553194038197398,13.079792598646135,19.79983956738761,0.16004224862623959,0.13544791822161176,0.11553194038197398,0.15401211303955617,1.0451306272712537,20.971242931781628
OA131,97.76930701152452,0.14167467110510915,0.14167467110510915,0.17175609886938237,0.8507575562961865,165.56187457763144,15.188003395604435,300,300,0.24038979268961513
OA133,94.3497539391458,5.854706923565129,13.015745308446698,26.165138740423213,49.79960074020643,28.60312043204366,300,300,5.854706923565129,31.359719368481276
OA134,57.450907079463846,0.2238987739928998,14.137877790217754,26.679336791710924,49.60323254290107,27.165921897055625,0.2238987739928998,300,38.12704887789057,3.669939961941938
OA139,90.96166745853748,2.4325126422311287,13.754860570114106,26.517355673812073,49.9257052628916,27.65180229689673,300,300,7.411103222354199,2.4325126422311287
OA14,114.7293849891685,1.9397810226526344,300,300,300,8.761906811919888,1.9816846669828518,1.962674369429724,1.9397810226526344,3.1890330423628113
OA140,56.19376080144264,0.2884731794241816,1.0153807960404082,27.99118938221862,49.924337275782484,26.36993410243226,0.2884731794241816,300,38.641707138820315,5.319064536822893
OA142,57.88687352577251,1.6022274540411308,14.855342219716869,27.21746837524265,49.50145365824993,26.474645030078797,1.6022274540411308,300,38.55547065369075,4.888380815159918
OA143,56.306039077773,0.2213262663539499,0.2213262663539499,28.701819873543375,49.67847247343871,26.17031450996766,0.8249354374161921,300,39.001309826890704,5.850134234573426
OA144,77.32703905507017,0.4937281929633614,300,300,0.7948418396185152,0.4937281929633614,0.6225701947328635,3.8126448516644347,3.9417264584463556,8.950800903135882
OA145,1.8196070646165894,0.43061200032089664,0.9386948221484199,0.43061200032089664,0.7064040814307518,1.4716918854395145,1.8605252831261605,3.603521812465887,4.757419684465392,0.7879869475356928
OA146,77.40528399941608,0.4884531255328073,300,300,0.6782852319197263,0.4884531255328073,0.6159185596751049,4.1711543228654895,4.305241723419283,8.983219031916244
OA147,40.26171215507256,0.2253707471905509,300,0.4346534723166526,0.2253707471905509,0.2516121760638585,0.5321407448761165,4.80517009210464,6.1351309790845265,9.709619028944116
OA148,41.629654327943555,0.10723918373067863,300,0.20796271484470644,1.729202457155683,1.2395534735518443,2.187293931609951,2.411535546584206,0.10723918373067863,25.154447316071387
OA149,114.62099024171671,0.1768505421881564,300,300,300,3.9110127928807286,1.770680880157277,0.3410766623503746,0.1768505421881564,10.768301056157187
OA15,115.00304171075982,1.7619574274236802,300,300,300,8.98861464342763,2.885968396303244,2.443165572103878,1.7619574274236802,3.9446276468201025
OA150,70.63490207190914,0.33416790048405526,1.4059005557349884,1.9118207257272557,300,255.3796805187531,0.33416790048405526,1.4713533889577854,2.779497412050143,1.796796073565771
OA151,39.299177439625666,0.1392187243392691,300,2.4044050627359415,4.095270950268023,2.824978752791664,0.1392187243392691,0.1631858703020162,1.3912679803358623,3.3750921762325476
OA152,40.430571755630865,0.9843082742045399,300,1.5866364661039734,4.218214957163902,3.0538114890548718,2.3116463490300814,0.9843082742045399,2.422806779835373,8.867149729654184
OA153,40.5492437688566,1.3155878614974208,300,3.291374635068163,4.056819700058084,3.2274690996242996,1.3155878614974208,1.6607579129727756,2.2395865382640623,8.602354403367988
OA154,2.099355602157813,0.1360572389425055,0.3254428861327469,0.1360572389425055,0.13658368485956454,0.33285145305852665,0.6891667885901407,14.178233200504684,0.4610187443288742,0.535490820845461
OA155,39.41782842883878,0.2374853292503394,300,2.291141363700343,4.636474038485321,2.8870663780433676,0.2374853292503394,0.2783695248009235,1.5032198580306722,3.5088709383992653
OA157,40.48054355683813,0.7929605651933516,300,1.771435373530619,4.930762863730895,2.881170289164343,2.17991265623644,0.7929605651933516,2.3127235049924346,8.975383201856967
OA16,115.16785947466975,2.4074506231037667,300,300,300,9.332384777598165,3.7631683753905816,2.7338292917104314,2.4074506231037667,3.1060427295550794
OA160,110.40920359377581,1.4019097628640012,2.2444841359262355,7.769764180476786,1.4019097628640012,260.71850300347415,300,300,7.85421271896374,3.2847549485016287
OA162,81.19108077217521,0.16586038857186214,19.683349040251226,17.072310858784228,6.841264354323154,0.19142354377455145,300,300,0.16586038857186214,5.574437991696663
OA164,264.96945057244756,19.75560457958025,300,300,19.75560457958025,300,300,300,300,300
OA165,10.163936879499555,0.11725550930368905,0.25732190867699684,0.11725550930368905,0.14631072802608833,0.8791681626843842,14.142902340650558,17.416412829750726,45.192693180569215,3.159430376334781
OA166,118.29743675293236,0.16133519619551068,21.619259209526703,16.027362748476122,2.9210407335215716,0.16133519619551068,300,300,300,5.650496135738974
OA167,152.4125452953997,0.1823551729164319,19.339333318560385,14.920388124985772,300,282.4442611571389,300,300,0.1823551729164319,2.414024589596155
OA168,10.163936879499555,0.11725550930368905,0.25732190867699684,0.11725550930368905,0.14631072802608833,0.8791681626843842,14.142902340650558,17.416412829750726,45.192693180569215,3.159430376334781
OA169,12.222768355903572,0.1190384874898009,0.7756638929396867,0.17147867577387854,0.1190384874898009,0.16532542798666305,37.82926302382676,36.478914512758614,13.864756792129949,8.377706034323225
OA17,77.61850959328983,0.1257279070769864,12.145107514127158,6.038046667727125,0.14090830702136736,1.0776475792465494,300,300,1.420638771119411,0.1257279070769864
OA170,126.16674870507549,0.10254584480713981,300,0.10254584480713981,17.49678512985667,52.43798437663342,36.01563579824614,3.2810384910606145,300,300
OA171,122.87339959768549,0.7168032320973994,300,1.774208406115423,10.977241798630217,28.419522069759505,41.099421274881344,0.7168032320973994,300,300
OA173,120.50138458547465,0.46612588535593386,17.350284407554195,13.19529479420979,300,279.6703492408324,300,0.46612588535593386,2.9817368898907444,50.34728546595419
OA174,87.37512534199394,0.20401574953214732,300,11.279599808053423,0.6909059630897827,50.7328058863866,23.081921717211138,13.01175361167841,0.20401574953214732,300
OA175,48.85675812602843,0.10324381752990251,300,0.15223820305442695,28.377514143568348,30.53570700447023,20.777197003357113,10.454477782780868,0.45368705346656496,0.10324381752990251
OA176,61.98980287598443,0.3841110719379037,0.422175520431716,0.3841110719379037,300,141.2304031466497,0.45905878733983263,36.64006882650037,10.95768985110824,5.824915803907674
OA178,15.443776094071227,0.12329809174297239,0.6262178098307922,16.477073100783116,21.4369424563864,50.6302316932435,33.61100619274331,0.12329809174297239,0.14971674537460786,0.49572266246511076
OA179,150.43078853479403,0.10281511486368254,300,300,3.0522569549734473,0.1512209192213244,0.10281511486368254,0.14001528929377963,300,300
OA18,77.61729497947773,0.12367012613044086,12.143164901242592,6.037031016527768,0.13860206939978525,1.0756141801627992,300,300,1.4202775423584972,0.12367012613044086
OA180,117.63942422181833,0.18334355827555548,16.933269746410193,0.18334355827555548,4.125140563725261,267.94648581355113,300,300,0.30020720266073475,51.626946889923786
OA181,8.731187838359004,0.17722012224438044,0.19104799886839463,0.17722012224438044,6.1760165685255775,20.16568162877063,35.064167703356595,7.375478564702457,0.4166503925913712,0.28323972781261764
OA182,112.72440898482576,0.10370757815902033,300,0.10370757815902033,0.10696280925616156,0.2794039245113532,0.6024430027687923,0.7027545639107834,300,300
OA183,52.60130838690607,0.10019097633473575,0.10019097633473575,10.352408465011429,14.965518093161052,56.25976187911657,37.705550831805446,1.2739146554840082,0.15312219433533028,300
OA184,126.1399194314996,0.30877187706024256,300,0.30877187706024256,17.923671719495207,52.23839321230763,35.78519474391267,2.8633238992211485,300,300
OA185,81.19108077217521,0.16586038857186214,19.683349040251226,17.072310858784228,6.841264354323154,0.19142354377455145,300,300,0.16586038857186214,5.574437991696663
OA189,119.6518599577428,0.9981862596253631,300,300,4.51415403714194,30.381537658932768,14.943531212351285,6.377470493891092,0.9981862596253631,300
OA19,77.61393525918089,0.11727018856962937,12.144255244569388,6.035526546031291,0.13142940274439752,1.0814785598126018,300,300,1.4015221317198594,0.11727018856962937
OA190,123.04202661919918,0.23258278374455404,300,0.6283156739175045,0.23258278374455404,50.026908752910614,32.63948559876671,0.8089201442540506,300,300
OA193,73.06267305232265,0.10717830228685078,0.13789822468953208,1.0807993467791281,7.553492713616113,274.31031014908586,300,1.1434471900709715,0.16825849205278792,0.10717830228685078
OA195,85.16539394123306,0.18922895925849606,4.761607631213032,300,300,0.19661003229245727,13.301171235013287,17.079987446908493,45.794546225178756,0.18922895925849606
OA196,85.94871299146732,2.6756765350524585,6.383560725259129,300,300,2.706257612385828,12.425144040690736,16.97860724950972,46.42045776884071,2.6756765350524585
OA197,40.81097322873432,0.5915599296758984,9.26861112078,6.0594156954893075,2.8860403210116785,2.4434219000000237,1.5135771350907161,300,3.7251597278269473,0.5915599296758984
OA2,127.68734482762403,0.20438134116051182,300,12.273164936961878,15.935633900134825,56.55382599998353,36.53175244275155,0.20438134116051182,300,300
OA20,77.61542171671316,0.12008468166629412,12.143928625589702,6.036223626507905,0.1345837180161616,1.0791608547339213,300,300,1.4093922271912451,0.12008468166629412
OA206,84.79726885024921,0.12295841300542916,300,300,0.12555569292604923,2.4412838293000676,12.242741669389885,17.0660028613595,46.37960833601281,0.12295841300542916
OA207,153.74788416339433,4.396716248831389,300,300,300,249.42673644865644,12.075366357165855,17.622591032714787,46.46166321978613,4.396716248831389
OA208,80.08143935552718,0.3636626719371416,0.3636626719371416,300,300,3.677872028162026,15.421081360814162,17.326881731080793,2.2042239200412297,1.657793132182051
OA21,14.568536801543457,0.11631765251653269,12.686134980220814,24.02289432566289,50.45623723943194,0.19735668428058434,0.11631765251653269,0.14101917104816988,0.6986301471584011,28.22970421202832
OA210,33.670468554999445,0.10903334488824476,1.3914252255042083,1.873146884441857,0.10903334488824476,255.38484347946294,4.5751453641224655,1.514769646934954,2.8156747585936683,1.699709736047198
OA211,13.307035727003598,0.7938722182130901,19.050445403662046,16.67455457438461,17.078186107415473,4.922089873410175,1.197236251084134,0.7938722182130901,0.870080916171195,45.86982047168805
OA212,113.19184931955982,0.10892703811894171,0.3434738268037327,0.11695557131890531,0.10892703811894171,0.2255874059030128,300,300,300,4.739850714334018
OA213,118.17665641226387,1.0040784293510316,20.331851870493498,16.896915949838892,4.830441515826155,2.349963532601339,300,300,300,1.0040784293510316
OA214,118.48044039404375,0.9099526744352014,20.15870411526598,17.40817945788457,8.033156360221444,1.33353054454286,300,300,300,0.9099526744352014
OA215,10.834834806634433,0.14773603756714146,27.25589958085818,36.309256168373324,15.417520438030246,6.44927900442911,0.6590157366343774,0.17067004402208283,0.14773603756714146,0.269301443161007
OA216,118.19555882158843,0.40822548849680046,20.081589118818286,17.05701835197155,5.378732759836129,2.6389048535847137,300,300,300,0.40822548849680046
OA217,113.26296958440842,0.14701471365464386,0.46357366515602916,0.15785052200733277,0.14701471365464386,0.3044668105886193,300,300,300,5.030850963860803
OA218,12.521859641356327,0.890447375859117,19.018362119745465,16.70489258107402,10.799528063383885,4.459155469659142,0.9917674341797829,0.890447375859117,0.975926919742371,46.33479716720683
OA219,112.83192414123981,0.24822036674292758,0.24822036674292758,0.2500123269121911,0.378538155876915,1.1895583750323684,300,300,300,0.5890639053541012
OA22,14.692846238885457,0.1744182110598689,11.694880248266738,24.14807309268828,49.98025041462365,0.7884899226027077,0.20198453440424055,0.1744182110598689,0.31672612073796336,30.237947366700205
OA220,113.07994424972006,0.11875387913579342,0.2366550331003964,0.11875387913579342,0.1301537975340616,2.3932556471304727,300,300,300,1.7607356408596804
OA221,113.07994424972006,0.11875387913579342,0.2366550331003964,0.11875387913579342,0.1301537975340616,2.3932556471304727,300,300,300,1.7607356408596804
OA222,8.694962777782326,0.5418419719051667,26.43798276449414,17.45476707878573,20.766124996067376,0.7177115924916506,0.6368549374355934,0.5418419719051667,0.679602622061735,2.324816259017221
OA223,131.04710675809758,0.6817583454813575,6.174296029968187,0.7582326517509332,0.6817583454813575,1.3236170694872131,300,300,300,139.43894996809308
OA225,150.71240955318345,0.26920621415067186,4.470878913371358,0.6483397980657323,0.3108514998797327,0.26920621415067186,300,300,300,300
OA226,122.2070518328174,0.1663786656325683,0.1663786656325683,37.05228693956452,38.89851963904314,0.2642236218210462,300,300,300,1.275005796477902
OA227,12.357375021911771,0.1185018545842031,0.34937468002038075,36.886712478502865,39.41860733520787,21.5317416433056,0.18379723960207775,0.24512374615730909,0.1185018545842031,0.12514119791386177
OA228,85.15780007928532,0.1132616929402575,24.653236521145793,35.44870754645267,11.472518869384308,9.446550813798927,0.1132616929402575,300,300,0.12812519056065966
OA229,10.65821586770194,0.11961992980931842,23.100245635277126,35.485382216922716,12.397123659462318,11.671888505061341,0.17912446411373092,0.11961992980931842,0.16026032214704902,2.1520822088219256
OA23,47.21498176049127,0.10576473382167145,0.17321588781569153,0.10576473382167145,0.1316105957062682,0.5781399976227685,300,22.447930952819856,45.264738775586245,9.01845314055768
OA230,44.915618533265146,0.12151269874349237,0.26867182077094914,300,1.2429242834092584,0.7750711584302713,0.12151269874349237,15.837435576850766,21.55141731628869,19.527915411627756
OA231,83.16969065900224,0.26857897793047597,8.632644380397164,17.080289299003102,3.844804192472715,30.276576030113063,300,300,0.26857897793047597,5.254632392101467
OA233,155.01385422431093,0.27513586299857035,4.517827158804051,17.381817462125067,17.936053310559714,0.27513586299857035,300,300,300,300
OA234,13.853633143672921,0.10054559658281505,0.10054559658281505,0.9824603969540111,0.10931757550837938,41.2459872978658,11.358806613865774,15.618000328376652,21.64334004146862,19.770607298761316
OA235,90.6955134606049,0.13324812066072803,12.92365798379248,25.839785513682617,49.83374693402415,0.13324812066072803,300,300,5.65380328230327,31.179865850375975
OA236,85.23896416923934,0.21088315929379314,0.21088315929379314,0.2456693280688903,47.9489008457805,31.60127689622528,300,300,1.5255679524508305,0.379415172095407
OA237,6.297237670842925,0.1725180200897668,18.972675073524936,12.698398407809245,0.6906942055361578,0.512700515942796,0.2027531854985282,0.1725180200897668,0.3062432449777843,16.821918713364187
OA238,10.138302351238433,0.10988948545407039,1.1328842882839962,15.114687857548756,57.66712318553717,4.187429040100105,2.5835706634153612,0.15666031913840714,0.10988948545407039,0.15417397042960398
OA239,4.626841168179421,0.11203652145899833,10.940280106244144,17.738516840644852,0.6667469589104876,0.3424841615687757,0.11203652145899833,0.1204412461397799,0.14284853951237164,6.9513749709559605
OA24,57.70471954069979,2.2483671208601446,14.14762339052232,26.680311346570655,49.58228707958816,27.151028849557573,2.2483671208601446,300,38.14127750971052,3.6868610287889485
