objectid,uid,x,y,island,longitude,latitude
53563,-155.84614_20.23943,-155.84614278,20.23943833,BI,-155.8461283005072,20.239434875967145
53564,-155.84596_20.23943,-155.84596863,20.23943581,BI,-155.84595415176446,20.239432360090237
53565,-155.84557_20.23933,-155.84557200999998,20.23933806,BI,-155.84555752435725,20.239334608174904
53566,-155.84536_20.23933,-155.84536636,20.23933256,BI,-155.84535188034917,20.239329111425025
53567,-155.84516_20.23932,-155.84516203,20.23932981,BI,-155.84514754282765,20.23932635476025
53568,-155.84495_20.23932,-155.84495888,20.23932429,BI,-155.84494439720888,20.239320838411977
53569,-155.84472_20.23928,-155.84472408,20.23928182,BI,-155.84470959347783,20.2392783665798
53570,-155.85600_20.25838,-155.85600971,20.2583873,BI,-155.85599523165695,20.258383848939655
53571,-155.83432_20.24089,-155.83432169000002,20.24089082,BI,-155.83430720467567,20.240887363957764
53572,-155.83396_20.24655,-155.83396968,20.246550040000002,BI,-155.8339551947563,20.246546586078708
53573,-155.83385_20.24754,-155.83385829,20.24754042,BI,-155.83384380274535,20.247536963311127
53574,-155.83311_20.24868,-155.83311639000001,20.24868147,BI,-155.83310190698276,20.24867801241778
53575,-155.83431_20.24864,-155.83431175,20.24864623,BI,-155.83429726507086,20.248642777422514
53576,-155.83661_20.24892,-155.8366149,20.24892273,BI,-155.83660041641812,20.248919272913458
53577,-155.83609_20.24753,-155.83609225,20.24753688,BI,-155.83607776561612,20.247533430969273
53578,-155.83611_20.24668,-155.8361194,20.24668614,BI,-155.83610491769406,20.246682690275318
53579,-155.83616_20.24572,-155.83616232999998,20.24572594,BI,-155.83614784264756,20.24572248930959
53580,-155.83543_20.24446,-155.83543122999998,20.24446816,BI,-155.8354167470889,20.244464704164482
53581,-155.83587_20.24284,-155.83587260000002,20.2428497,BI,-155.83585812143653,20.242846243504374
53582,-155.83638_20.24059,-155.83638163,20.240592250000002,BI,-155.83636714689075,20.240588798171704
53583,-155.83955_20.26500,-155.83955698,20.26500618,BI,-155.83954249520588,20.265002724156528
53584,-155.83188_20.24184,-155.83188235999998,20.24184044,BI,-155.8318678735523,20.241836991094395
53585,-155.83148_20.24476,-155.83148278000002,20.24476513,BI,-155.8314683016482,20.244761675781465
53586,-155.82991_20.25319,-155.82991459000002,20.25319491,BI,-155.82990010509968,20.25319145993523
53587,-155.83136_20.25635,-155.83136762,20.25635398,BI,-155.83135313900564,20.256350529211527
53588,-155.82949_20.25779,-155.82949254,20.25779525,BI,-155.829478058484,20.257791802689848
53589,-155.82775_20.25167,-155.82775648999998,20.25167222,BI,-155.8277420099694,20.251668765610304
53590,-155.82144_20.23866,-155.82144019,20.23866101,BI,-155.8214257099257,20.238657556093866
53591,-155.82291_20.25328,-155.82291888,20.25328107,BI,-155.82290439739347,20.253277618056842
53592,-155.82920_20.25441,-155.82920823999999,20.25441767,BI,-155.8291937560522,20.25441421323947
53593,-155.82953_20.25414,-155.82953289,20.254140850000002,BI,-155.8295184066747,20.25413739495456
53594,-155.83161_20.25335,-155.83161028,20.25335294,BI,-155.8315957945775,20.253349486081927
53595,-155.83144_20.25546,-155.8314494,20.255467810000003,BI,-155.83143491770414,20.255464361718403
53596,-155.81933_20.23992,-155.81933365,20.23992993,BI,-155.81931916718082,20.23992647900895
53597,-155.83236_20.24336,-155.83236089,20.24336619,BI,-155.83234640368798,20.243362734921305
53598,-155.83017_20.24375,-155.83017891,20.24375654,BI,-155.83016443137782,20.24375309141839
53599,-155.83080_20.24375,-155.83080234000002,20.24375709,BI,-155.83078785779455,20.243753640026213
53600,-155.83078_20.24283,-155.83078569,20.242838459999998,BI,-155.8307712035655,20.242835004706464
53601,-155.83014_20.24329,-155.83014504,20.243294860000002,BI,-155.83013055506643,20.243291409224902
53602,-155.83017_20.24305,-155.8301746,20.243052889999998,BI,-155.83016011838308,20.243049436330168
53603,-155.82693_20.25378,-155.82693190999998,20.25378928,BI,-155.82691742835243,20.25378583094381
53604,-155.82832_20.25172,-155.82832005,20.251722049999998,BI,-155.82830556458794,20.25171859605424
53605,-155.82042_20.24839,-155.82042544,20.24839685,BI,-155.8204109566916,20.248393395328527
53606,-155.83064_20.23828,-155.83064845,20.23828524,BI,-155.83063396577663,20.23828178404936
53607,-155.83208_20.23830,-155.83208739,20.238304879999998,BI,-155.83207290409038,20.238301429533326
53608,-155.83272_20.23939,-155.83272675999999,20.23939037,BI,-155.832712279465,20.23938691527989
53609,-155.83332_20.23951,-155.83332181,20.23951683,BI,-155.83330733007867,20.239513377390136
53610,-155.83165_20.23811,-155.83165238,20.23811623,BI,-155.83163789910705,20.23811277544351
53611,-155.83042_20.23842,-155.83042525,20.23842848,BI,-155.83041076841616,20.238425025470214
53612,-155.83044_20.23820,-155.83044304,20.238209949999998,BI,-155.83042856139366,20.238206497150884
53613,-155.83299_20.24008,-155.83299315,20.2400894,BI,-155.8329786636976,20.24008594521735
53614,-155.83073_20.23904,-155.83073703,20.2390412,BI,-155.83072255174537,20.239037749031827
53615,-155.83130_20.23860,-155.83130004,20.23860642,BI,-155.83128555908124,20.238602971494313
53616,-155.83078_20.23875,-155.83078575000002,20.23875234,BI,-155.830771270198,20.238748882501028
53617,-155.83058_20.23933,-155.83058961,20.23933719,BI,-155.83057512836749,20.23933373857099
53618,-155.83056_20.23954,-155.83056537,20.23954473,BI,-155.83055088604036,20.239541280444715
53619,-155.83053_20.23975,-155.83053925,20.2397579,BI,-155.83052476499873,20.23975444935472
53620,-155.83051_20.24007,-155.83051445,20.240075819999998,BI,-155.83049996609907,20.240072369197613
53621,-155.83047_20.24028,-155.83047381,20.240281340000003,BI,-155.83045932740922,20.24027788429661
53622,-155.83045_20.24048,-155.83045042,20.24048758,BI,-155.83043593822623,20.240484124657733
53623,-155.83041_20.24069,-155.83041044,20.24069033,BI,-155.8303959531182,20.240686873372145
53624,-155.83079_20.23857,-155.83079409,20.23857443,BI,-155.83077960294932,20.238570976356968
53625,-155.83082_20.23981,-155.83082286,20.239816899999997,BI,-155.8308083820497,20.23981345159892
53626,-155.83255_20.24075,-155.83255886,20.24075563,BI,-155.83254437521015,20.240752175828558
53627,-155.83251_20.24049,-155.83251426,20.24049665,BI,-155.8324997797309,20.240493193039885
53628,-155.83234_20.23989,-155.83234931,20.23989414,BI,-155.83233482330925,20.239890692170917
53629,-155.83230_20.23963,-155.83230137,20.23963044,BI,-155.83228688890227,20.239626988985876
53630,-155.83236_20.23912,-155.83236109,20.23912336,BI,-155.8323466021943,20.239119906028456
53631,-155.83240_20.23882,-155.83240324000002,20.23882906,BI,-155.83238876157432,20.238825603944907
53632,-155.83204_20.23873,-155.83204508999998,20.238734440000002,BI,-155.8320306104091,20.238730982641858
53633,-155.83164_20.23879,-155.83164409,20.23879305,BI,-155.83162960964842,20.2387895927844
53634,-155.83167_20.23907,-155.83167636000002,20.23907835,BI,-155.83166187831804,20.2390748942825
53635,-155.83135_20.23910,-155.83135685,20.23910565,BI,-155.83134236679427,20.239102198113372
53636,-155.83180_20.23946,-155.83180631,20.23946538,BI,-155.831791830898,20.23946192998224
53637,-155.83151_20.23944,-155.83151466,20.23944839,BI,-155.83150018245686,20.239444937701688
53638,-155.83111_20.23943,-155.83111846999998,20.23943004,BI,-155.83110398246768,20.239426588401507
53639,-155.83129_20.23976,-155.83129214,20.23976938,BI,-155.831277654523,20.239765929541758
53640,-155.83149_20.24016,-155.83149641,20.2401637,BI,-155.83148192970376,20.240160250629863
53641,-155.83182_20.24002,-155.83182410999999,20.2400214,BI,-155.83180962549886,20.24001794901002
53642,-155.83187_20.24028,-155.83187747999997,20.240287910000003,BI,-155.8318629952835,20.24028445643038
53643,-155.83200_20.24064,-155.83200336,20.24064382,BI,-155.83198887337065,20.240640370393365
53644,-155.83174_20.24064,-155.83174159,20.24064585,BI,-155.8317271041616,20.240642400509994
53645,-155.83147_20.24064,-155.83147764,20.240647420000002,BI,-155.83146316019864,20.240643965804033
53646,-155.83120_20.24064,-155.83120813,20.24064836,BI,-155.8311936460662,20.240644901990134
53647,-155.83119_20.24024,-155.83119686,20.24024632,BI,-155.8311823734587,20.24024286857779
53648,-155.83093_20.24024,-155.83093483000002,20.240246990000003,BI,-155.83092034585758,20.24024353449689
53649,-155.83086_20.24064,-155.83086123,20.24064937,BI,-155.83084674421582,20.240645917076066
53650,-155.83324_20.24101,-155.83324763000002,20.24101446,BI,-155.8332331421481,20.241011010643398
53651,-155.83299_20.24048,-155.83299791,20.240489110000002,BI,-155.83298342863716,20.240485660967256
53652,-155.83173_20.23493,-155.83173682,20.234938579999998,BI,-155.83172233612555,20.234935126594497
53653,-155.83235_20.23542,-155.83235714,20.23542792,BI,-155.83234265899662,20.235424468934934
53654,-155.83326_20.23678,-155.83326278,20.23678076,BI,-155.8332483020158,20.23677730913436
53655,-155.83118_20.23769,-155.83118996,20.2376931,BI,-155.83117547728142,20.237689648211937
53656,-155.83151_20.23769,-155.83151887,20.23769001,BI,-155.83150438461942,20.237686559080668
53657,-155.83187_20.23772,-155.83187762999998,20.23772274,BI,-155.83186314406325,20.23771928732001
53658,-155.83232_20.23649,-155.83232781,20.23649666,BI,-155.83231332441983,20.236493204456185
53659,-155.83295_20.23598,-155.83295275999998,20.235987400000003,BI,-155.8329382809127,20.235983943864195
53660,-155.83317_20.23558,-155.83317996,20.235583629999997,BI,-155.8331654772235,20.235580181857905
53661,-155.83156_20.23726,-155.83156783,20.2372671,BI,-155.83155334643067,20.237263646999224
53662,-155.83088_20.23475,-155.83088229,20.23475007,BI,-155.8308678044777,20.234746618177585
53663,-155.83087_20.23493,-155.8308795,20.23493179,BI,-155.8308650211718,20.234928335255546
53664,-155.83087_20.23530,-155.8308714,20.23530426,BI,-155.83085691389942,20.235300803497466
53665,-155.83086_20.23548,-155.83086947,20.23548168,BI,-155.83085498646312,20.235478226184792
53666,-155.83087_20.23584,-155.83087360000002,20.235841970000003,BI,-155.83085912068157,20.235838520461517
53667,-155.83087_20.23603,-155.8308757,20.236034840000002,BI,-155.8308612155202,20.236031390505136
53668,-155.83469_20.23805,-155.83469212,20.23805159,BI,-155.83467764181975,20.238048135410086
53669,-155.83583_20.23799,-155.83583827,20.23799514,BI,-155.8358237852265,20.237991689940284
53670,-155.83635_20.23803,-155.83635648,20.238034329999998,BI,-155.83634199421377,20.238030879328957
53671,-155.83688_20.23922,-155.83688568000002,20.23922797,BI,-155.83687119633277,20.23922451512775
53672,-155.83758_20.23808,-155.83758392000001,20.23808828,BI,-155.83756943222807,20.238084830252237
53673,-155.83731_20.23920,-155.83731482,20.23920355,BI,-155.83730034100284,20.239200097923064
53674,-155.83793_20.23810,-155.83793466,20.23810307,BI,-155.837920174708,20.23809962153232
53675,-155.83839_20.23814,-155.83839652,20.2381487,BI,-155.83838204052438,20.238145244082336
53676,-155.83826_20.23916,-155.8382636,20.23916879,BI,-155.8382491166798,20.239165340887457
53677,-155.83962_20.23908,-155.83962408,20.23908358,BI,-155.8396095941956,20.23908013084914
53678,-155.84003_20.23742,-155.84003695,20.23742232,BI,-155.84002246268835,20.23741886901942
53679,-155.83943_20.23653,-155.83943399,20.23653264,BI,-155.83941950676478,20.23652918837979
53680,-155.84009_20.23517,-155.84009815000002,20.235171729999998,BI,-155.84008366357955,20.235168278085652
53681,-155.84005_20.23605,-155.84005182,20.23605144,BI,-155.84003733457044,20.236047991665373
53682,-155.83970_20.23521,-155.83970546,20.235218279999998,BI,-155.83969097362947,20.235214827825054
53683,-155.83951_20.23606,-155.83951108,20.23606036,BI,-155.83949660053437,20.236056905022743
53684,-155.83934_20.23521,-155.83934141,20.235217979999998,BI,-155.8393269316187,20.235214522353434
53685,-155.83891_20.23524,-155.83891379,20.23524897,BI,-155.8388993065854,20.235245515231046
53686,-155.83914_20.23910,-155.83914293,20.239100190000002,BI,-155.8391284425266,20.239096740132602
53687,-155.84100_20.23511,-155.84100401,20.235112,BI,-155.84098952639567,20.235108546657504
53688,-155.83942_20.23778,-155.83942188,20.23778776,BI,-155.83940739712966,20.23778430412154
53689,-155.83904_20.23748,-155.83904838,20.23748153,BI,-155.83903389398614,20.23747808194064
53690,-155.83916_20.23689,-155.83916606,20.236892089999998,BI,-155.83915157775388,20.236888633340453
53691,-155.83942_20.23819,-155.83942802,20.238196889999998,BI,-155.8394135332648,20.23819343784816
53692,-155.83708_20.23761,-155.83708061,20.2376166,BI,-155.83706612777084,20.237613151932262
53693,-155.83702_20.23782,-155.83702739,20.23782493,BI,-155.83701291038054,20.237821476329795
53694,-155.83701_20.23805,-155.8370171,20.23805113,BI,-155.8370026217549,20.238047676616855
53695,-155.83700_20.23827,-155.83700582999998,20.23827811,BI,-155.8369913485287,20.238274656118243
53696,-155.83577_20.23950,-155.83577059,20.23950598,BI,-155.83575610747232,20.23950252244198
53697,-155.83905_20.23779,-155.83905589,20.23779085,BI,-155.8390414117997,20.237787395788587
53698,-155.83902_20.23618,-155.83902611,20.23618005,BI,-155.83901162585917,20.23617659524361
53699,-155.83898_20.23587,-155.83898734,20.23587534,BI,-155.83897285459594,20.235871887932436
53700,-155.84073_20.23595,-155.84073203,20.23595216,BI,-155.84071754793945,20.235948706926415
53701,-155.83896_20.23650,-155.83896074999998,20.23650035,BI,-155.8389462629786,20.236496899204596
53702,-155.83937_20.23742,-155.83937878,20.237422130000002,BI,-155.83936429616958,20.237418677725085
53703,-155.83935_20.23722,-155.83935841000002,20.237225220000003,BI,-155.83934393181204,20.237221769372656
53704,-155.83902_20.23722,-155.83902142,20.23722712,BI,-155.83900693553292,20.237223666113007
53705,-155.83885_20.23498,-155.83885401,20.23498961,BI,-155.8388395279407,20.23498615988689
53706,-155.83975_20.23735,-155.83975307,20.237358540000002,BI,-155.83973858821287,20.23735509074974
53707,-155.83976_20.23779,-155.83976432999998,20.23779241,BI,-155.83974984515672,20.23778895404482
53708,-155.83907_20.23821,-155.83907912,20.238212949999998,BI,-155.83906463580163,20.238209494570164
53709,-155.83914_20.23853,-155.83914892,20.238537519999998,BI,-155.83913443804144,20.238534066035484
53710,-155.83130_20.22309,-155.83130518,20.22309641,BI,-155.83129069685106,20.223092955470882
53711,-155.83332_20.22452,-155.83332755,20.22452524,BI,-155.83331306829524,20.22452178270924
53712,-155.83330_20.22522,-155.83330557000002,20.22522825,BI,-155.83329108529762,20.2252247922812
53713,-155.83328_20.22558,-155.8332887,20.22558007,BI,-155.83327421394912,20.225576615552878
53714,-155.83173_20.22517,-155.83173918,20.22517446,BI,-155.8317246943536,20.22517101172636
53715,-155.83053_20.22507,-155.8305394,20.225078330000002,BI,-155.83052492111688,20.225074872535757
53716,-155.83078_20.22411,-155.83078997,20.22411819,BI,-155.83077548588346,20.224114732000903
53717,-155.83130_20.22379,-155.83130610999999,20.22379931,BI,-155.83129162576674,20.223795853331882
53718,-155.83130_20.22344,-155.83130592,20.223445790000003,BI,-155.83129143611995,20.223442337029237
53719,-155.83087_20.22537,-155.83087360000002,20.22537363,BI,-155.8308591121921,20.225370178486276
53720,-155.83168_20.22417,-155.83168246,20.22417398,BI,-155.8316679788716,20.224170525632886
53721,-155.83053_20.22476,-155.83053632,20.22476876,BI,-155.83052183802772,20.22476530800931
53722,-155.83336_20.22346,-155.8333608,20.223469480000002,BI,-155.83334631540308,20.22346602171183
53723,-155.83287_20.22361,-155.83287506,20.22361718,BI,-155.8328605769341,20.223613725865015
53724,-155.83334_20.22417,-155.83334115,20.22417406,BI,-155.83332666428691,20.224170607880204
53725,-155.82935_20.25157,-155.82935676999998,20.25157195,BI,-155.82934228666016,20.25156850003132
53726,-155.82955_20.25098,-155.82955813,20.250988340000003,BI,-155.82954364702263,20.25098488983246
53727,-155.83159_20.25206,-155.83159718000002,20.2520664,BI,-155.83158270125034,20.252062952712297
53728,-155.83083_20.25151,-155.83083416000002,20.25151068,BI,-155.8308196736094,20.25150722507414
53729,-155.83077_20.25007,-155.83077455,20.25007522,BI,-155.83076006668904,20.250071763743563
53730,-155.83184_20.24975,-155.83184566999998,20.24975242,BI,-155.83183118428155,20.24974896792423
53731,-155.83171_20.24892,-155.83171933,20.24892009,BI,-155.83170484656,20.248916637499157
53732,-155.83174_20.24805,-155.83174609000002,20.24805157,BI,-155.83173160717473,20.24804812045246
53733,-155.83180_20.24724,-155.83180842,20.247248459999998,BI,-155.83179394040758,20.247245003381632
53734,-155.83193_20.24639,-155.83193217,20.24639862,BI,-155.83191768214397,20.246395170954937
53735,-155.83199_20.24574,-155.8319939,20.24574234,BI,-155.83197941577154,20.24573888899677
53736,-155.82982_20.24720,-155.82982547,20.24720408,BI,-155.8298109821965,20.247200625423837
53737,-155.83031_20.24645,-155.83031631,20.24645735,BI,-155.83030183092754,20.246453902368806
53738,-155.83026_20.24593,-155.8302636,20.245932189999998,BI,-155.83024911561205,20.245928736383433
53739,-155.83007_20.24866,-155.83007044000001,20.248661509999998,BI,-155.83005596274165,20.248658054688615
53740,-155.83028_20.24560,-155.83028636999998,20.245600539999998,BI,-155.83027188889642,20.245597085325556
53741,-155.82998_20.24626,-155.82998081,20.24626685,BI,-155.82996632362358,20.24626339769161
53742,-155.82707_20.23851,-155.82707651,20.23851821,BI,-155.82706202772306,20.238514758623182
53743,-155.82732_20.23851,-155.82732486,20.23851994,BI,-155.8273103767429,20.238516484345922
53744,-155.82756_20.23850,-155.82756949999998,20.238506819999998,BI,-155.82755502049304,20.23850336465371
53745,-155.82780_20.23849,-155.82780320999998,20.23849726,BI,-155.8277887264611,20.238493803245447
53746,-155.82802_20.23848,-155.82802296,20.238486369999997,BI,-155.8280084772257,20.23848291854819
53747,-155.82846_20.23846,-155.82846118999998,20.238463189999997,BI,-155.82844670494524,20.238459737995008
53748,-155.82874_20.23845,-155.82874098,20.238450349999997,BI,-155.82872650055813,20.238446896973326
53749,-155.82896_20.23843,-155.8289613,20.23843933,BI,-155.82894682018502,20.23843587876171
53750,-155.82918_20.23843,-155.82918973000002,20.238430609999998,BI,-155.8291752427117,20.238427161300375
53751,-155.82945_20.23842,-155.82945356,20.238420249999997,BI,-155.8294390733228,20.238416794974068
53752,-155.83013_20.23826,-155.83013340999997,20.23826363,BI,-155.83011893051457,20.23826017602256
53753,-155.82992_20.23855,-155.82992989000002,20.23855295,BI,-155.82991540890055,20.238549494083408
53754,-155.82990_20.23875,-155.82990236,20.23875968,BI,-155.82988787255857,20.23875623068761
53755,-155.82988_20.23896,-155.82988825,20.23896952,BI,-155.8298737694216,20.238966072299664
53756,-155.82987_20.23917,-155.82987282000002,20.23917986,BI,-155.82985833847397,20.23917640346158
53757,-155.82986_20.23938,-155.82986454000002,20.23938516,BI,-155.82985005740582,20.239381711956668
53758,-155.82983_20.23958,-155.82983602000002,20.2395879,BI,-155.82982153553257,20.239584451187664
53759,-155.82978_20.24000,-155.82978467,20.24000281,BI,-155.82977018522922,20.239999355372504
53760,-155.82975_20.24021,-155.82975796,20.240210580000003,BI,-155.82974348006343,20.2402071322477
53761,-155.82973_20.24041,-155.82973407,20.24041664,BI,-155.82971958681014,20.24041319089572
53762,-155.82970_20.24062,-155.82970951000001,20.24062259,BI,-155.8296950319918,20.24061914008547
53763,-155.82968_20.24083,-155.82968396,20.24083037,BI,-155.82966948066087,20.24082692244002
53764,-155.82965_20.24103,-155.82965553,20.24103752,BI,-155.82964104730385,20.2410340713882
53765,-155.82963_20.24124,-155.82963295,20.2412445,BI,-155.8296184681476,20.24124104550086
53766,-155.82960_20.24145,-155.82960812,20.24145227,BI,-155.8295936368672,20.241448814659307
53767,-155.82958_20.24166,-155.8295818,20.24166106,BI,-155.82956732050673,20.241657610258493
53768,-155.82955_20.24186,-155.82955802,20.241866440000003,BI,-155.82954353884895,20.24186298756792
53769,-155.82953_20.24206,-155.82953228,20.24206963,BI,-155.82951779805592,20.24206617495564
53770,-155.82950_20.24227,-155.82950592,20.24227558,BI,-155.82949144166324,20.242272122129442
53771,-155.82948_20.24248,-155.82948159999998,20.2424848,BI,-155.82946711576773,20.24248134990785
53772,-155.82945_20.24269,-155.82945506,20.2426955,BI,-155.8294405756583,20.242692047643427
53773,-155.82943_20.24290,-155.82943007999998,20.24290379,BI,-155.82941559439786,20.242900336582423
53774,-155.82940_20.24310,-155.82940502,20.243105819999997,BI,-155.8293905345467,20.243102365561022
53775,-155.82938_20.24331,-155.82938159,20.243310960000002,BI,-155.82936711075962,20.243307508254354
53776,-155.82935_20.24351,-155.82935555,20.24351914,BI,-155.82934106887956,20.24351568950979
53777,-155.82932_20.24372,-155.82932942,20.24372536,BI,-155.82931493478165,20.243721907764748
53778,-155.82930_20.24393,-155.82930467,20.24393018,BI,-155.82929018687963,20.243926732218625
53779,-155.82927_20.24413,-155.82927848999998,20.24413719,BI,-155.8292640079612,20.244133733978874
53780,-155.82925_20.24434,-155.82925587,20.24434617,BI,-155.82924139130733,20.24434271274756
53781,-155.82922_20.24455,-155.82922935,20.24455197,BI,-155.82921486735063,20.244548516823976
53782,-155.82917_20.24496,-155.82917922000001,20.24496443,BI,-155.82916473881116,20.24496097292595
53783,-155.82915_20.24516,-155.82915432000001,20.24516978,BI,-155.82913983326802,20.24516632335553
53784,-155.82912_20.24537,-155.82912945,20.24537562,BI,-155.8291149663134,20.245372169987764
53785,-155.82910_20.24558,-155.82910341000002,20.24558452,BI,-155.82908892509914,20.24558106504949
53786,-155.82908_20.24579,-155.82908241,20.24579366,BI,-155.82906792640742,20.24579020477235
53787,-155.82906_20.24600,-155.82906291,20.24600401,BI,-155.8290484302264,20.246000559470094
53788,-155.82903_20.24620,-155.82903945,20.24620917,BI,-155.8290249711075,20.246205722088604
53789,-155.82903_20.24641,-155.82903190000002,20.24641434,BI,-155.82901742065084,20.24641089184634
53790,-155.82901_20.24662,-155.82901966,20.2466245,BI,-155.82900518032216,20.246621044748927
53791,-155.82703_20.23899,-155.82703629,20.23899596,BI,-155.8270218069091,20.23899250378164
53792,-155.82726_20.23900,-155.82726289000001,20.23900829,BI,-155.82724840619994,20.239004833987767
53793,-155.82749_20.23899,-155.82749679,20.238996630000003,BI,-155.827482309353,20.238993180847977
53794,-155.82746_20.23945,-155.82746249000002,20.23945659,BI,-155.82744801084445,20.23945313787125
53795,-155.82747_20.23967,-155.82747126,20.239678429999998,BI,-155.82745677255193,20.239674977367393
53796,-155.82748_20.23990,-155.82748247,20.239900669999997,BI,-155.82746798666034,20.239897218669714
53797,-155.82749_20.24012,-155.82749337,20.24012103,BI,-155.82747888418447,20.240117578672116
53798,-155.82750_20.24034,-155.82750413999997,20.2403412,BI,-155.82748965361972,20.24033774681273
53799,-155.82751_20.24056,-155.82751512,20.2405625,BI,-155.8275006353097,20.240559046121117
53800,-155.82752_20.24078,-155.82752803,20.24078334,BI,-155.82751354362821,20.24077989109765
53801,-155.82756_20.24103,-155.82756655999998,20.24103194,BI,-155.82755207681726,20.24102848857218
53802,-155.82752_20.24128,-155.82752531999998,20.241284439999998,BI,-155.82751083891876,20.241280982868695
53803,-155.82710_20.24130,-155.82710298,20.241305179999998,BI,-155.82708849239927,20.24130172541854
53804,-155.82703_20.24105,-155.82703154,20.24105925,BI,-155.82701705709087,20.241055801498675
53805,-155.82704_20.24080,-155.82704440999998,20.24080365,BI,-155.82702992766684,20.240800193567615
53806,-155.82703_20.24058,-155.82703705,20.240582240000002,BI,-155.82702256661102,20.240578786551424
53807,-155.82702_20.24036,-155.82702526,20.24036132,BI,-155.82701077936733,20.2403578671389
53808,-155.82701_20.24014,-155.82701448,20.24014126,BI,-155.82699999984865,20.24013780536932
53809,-155.82700_20.23992,-155.82700418,20.23992196,BI,-155.82698969923575,20.23991850592477
53810,-155.82699_20.23970,-155.82699298,20.23970017,BI,-155.82697849871033,20.239696712597937
53811,-155.82698_20.23947,-155.82698137,20.23947906,BI,-155.82696689019883,20.239475606874635
53812,-155.82996_20.23191,-155.82996020000002,20.23191965,BI,-155.82994571660808,20.231916195692634
53813,-155.82997_20.23213,-155.82997690000002,20.23213306,BI,-155.82996241810838,20.23212960272175
53814,-155.82998_20.23254,-155.82998933000002,20.232547840000002,BI,-155.82997484848147,20.232544389752604
53815,-155.82999_20.23275,-155.82999537,20.23275418,BI,-155.82998088659954,20.232750729002817
53816,-155.83000_20.23313,-155.83000968000002,20.2331344,BI,-155.82999519846757,20.233130943084095
53817,-155.83001_20.23339,-155.83001235,20.23339618,BI,-155.8299978708533,20.23339272420442
53818,-155.83001_20.23360,-155.83001328,20.23360485,BI,-155.82999879704477,20.233601398984227
53819,-155.83001_20.23381,-155.83001252000003,20.233810899999998,BI,-155.82999804089238,20.233807445702592
53820,-155.83001_20.23401,-155.83001295000003,20.234018600000002,BI,-155.8299984694769,20.23401514390717
53821,-155.83001_20.23431,-155.83001433,20.23431411,BI,-155.829999847831,20.234310661941937
53822,-155.83001_20.23451,-155.83001577000002,20.23451926,BI,-155.8300012872105,20.23451581055667
53823,-155.83001_20.23472,-155.83001609000002,20.23472554,BI,-155.83000160307776,20.234722082431784
53824,-155.83001_20.23493,-155.83001760000002,20.23493492,BI,-155.83000312092102,20.234931465587263
53825,-155.83001_20.23515,-155.83001796000002,20.23515165,BI,-155.83000347880818,20.235148196478818
53826,-155.83001_20.23537,-155.8300183,20.23537545,BI,-155.83000382044384,20.235371992515464
53827,-155.83002_20.23559,-155.83002142,20.23559856,BI,-155.83000693576693,20.23559510399341
53828,-155.83002_20.23581,-155.83002167,20.23581394,BI,-155.8300071850471,20.235810488960343
53829,-155.83002_20.23602,-155.83002245,20.23602257,BI,-155.83000797119186,20.23601911513928
53830,-155.82899_20.23748,-155.82899896,20.23748513,BI,-155.82898448099812,20.237481676468462
53831,-155.82902_20.23780,-155.82902433,20.23780202,BI,-155.82900984636325,20.237798567160922
53832,-155.82861_20.23779,-155.82861555,20.23779293,BI,-155.82860106612605,20.237789474918078
53833,-155.82832_20.23780,-155.82832304000001,20.23780292,BI,-155.8283085534468,20.237799466497304
53834,-155.82757_20.23762,-155.82757102,20.237623850000002,BI,-155.82755653410382,20.23762039494063
53835,-155.82718_20.23764,-155.82718236,20.23764623,BI,-155.8271678785218,20.237642776549972
53836,-155.82684_20.23772,-155.82684508999998,20.23772176,BI,-155.8268306035547,20.237718305367387
53837,-155.82771_20.23646,-155.82771352999998,20.23646513,BI,-155.82769904815282,20.236461681864565
53838,-155.82799_20.23645,-155.8279982,20.23645834,BI,-155.82798371282462,20.236454891298376
53839,-155.82827_20.23645,-155.82827714,20.23645232,BI,-155.8282626567478,20.236448866861334
53840,-155.82849_20.23644,-155.82849271999999,20.23644633,BI,-155.82847823523585,20.236442878995067
53841,-155.82867_20.23646,-155.82867858,20.23646102,BI,-155.82866409803742,20.23645756318133
53842,-155.82888_20.23642,-155.82888434,20.23642496,BI,-155.82886985592106,20.236421505373762
53843,-155.82824_20.23725,-155.82824103000002,20.23725546,BI,-155.828226544967,20.23725200757235
53844,-155.82701_20.22712,-155.82701277,20.22712705,BI,-155.82699829026657,20.22712359950837
53845,-155.82789_20.22820,-155.82789059,20.2282066,BI,-155.82787610355638,20.22820314321236
53846,-155.82765_20.22732,-155.82765096999998,20.22732778,BI,-155.82763648642762,20.227324322508817
53847,-155.82796_20.22742,-155.82796111,20.2274277,BI,-155.82794662420153,20.22742424405138
53848,-155.82827_20.22752,-155.82827533,20.2275279,BI,-155.82826084281731,20.227524441970548
53849,-155.82859_20.22763,-155.8285985,20.22763372,BI,-155.82858401379238,20.227630265507496
53850,-155.82939_20.22863,-155.82939183,20.22863866,BI,-155.82937734691026,20.228635211149232
53851,-155.82992_20.22975,-155.82992649000002,20.2297517,BI,-155.82991200948962,20.229748248574563
53852,-155.82993_20.22996,-155.82993196,20.22996023,BI,-155.82991747281247,20.229956777965047
53853,-155.82994_20.23016,-155.82994016,20.23016882,BI,-155.82992567651365,20.230165365015022
