cluster_label,island,log_cesspool_density,log_dist_cesspool,log_dist_stream_mouth,log_discharge_cfs,pct_impervious,pct_agriculture,mean_slope_deg,log_ksat,log_dist_outfall,mean_gwetroot,log_cattle_km2
Freshwater plume,Maui,1.6511871814897232,4.829912458665998,7.17293295875816,3.5520985479029457,0.09855561703443527,0.2578757703304291,6.2193121910095215,2.667228206581955,4.580707934986173,0.7621052631578947,4.0447999596148
Marine background,Maui,1.6511871814897232,5.160204064418402,6.85402500886138,3.5520985479029457,0.09855561703443527,0.2578757703304291,6.2193121910095215,2.667228206581955,3.6944646919308175,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.10829243445747551,6.16688736221078,7.52903112089691,3.5520985479029457,0.05048634484410286,0.06700956076383591,15.42068862915039,1.529672944072827,4.914536247849319,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.9270580918013038,7.333284418126043,6.191142905194724,2.5792388344043484,0.056509919464588165,0.678783655166626,3.7008700370788574,2.0498410698570333,5.6661910880286275,0.7621052631578947,4.0447999596148
Storm runoff,Maui,1.6511871814897232,6.811684810231403,5.7938278856245615,3.5520985479029457,0.09855561703443527,0.2578757703304291,6.2193121910095215,2.667228206581955,5.314974854367117,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,1.6511871814897232,6.03572063836252,7.387452075081432,3.5520985479029457,0.09855561703443527,0.2578757703304291,6.2193121910095215,2.667228206581955,5.341057458964954,0.7621052631578947,4.0447999596148
Freshwater plume,Maui,2.575491735853449,7.252833237075206,3.1568098713293447,2.5792388344043484,0.04847756586968899,0.31593762757256627,6.8006227016448975,2.4879575466047505,7.664968890440435,0.7621052631578947,4.0447999596148
Freshwater plume,Moloka'i,1.5044513758941063,6.0844994130751715,4.339402994053321,4.221000897210178,0.008899277076125145,1.2733216863125563e-4,14.259186744689941,0.19885085776803976,6.075630694459704,0.38315789473684214,4.0447999596148
Nearshore enriched,Maui,0.14643867476456884,7.034123577796944,5.71298486561044,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,6.783330696322742,0.7621052631578947,4.0447999596148
Storm runoff,Moloka'i,0.4129688936162271,6.039778407386533,4.9049056573560215,1.1801191254465355,0.00628557289019227,0.004525600932538509,20.438617706298828,2.9826470339852036,9.489280937446816,0.38315789473684214,4.0447999596148
Storm runoff,Maui,0.9270580918013038,6.530002609440508,6.596903522610383,2.5792388344043484,0.056509919464588165,0.678783655166626,3.7008700370788574,2.0498410698570333,6.323193538525773,0.7621052631578947,4.0447999596148
Freshwater plume,Moloka'i,0.834802638737546,5.261653382176445,4.743451277895558,4.221000897210178,0.00878598727285862,0,10.608473777770996,3.0058476072852525,8.017352567222497,0.38315789473684214,4.0447999596148
Freshwater plume,Moloka'i,0.834802638737546,5.963579343618446,5.723210592102982,4.221000897210178,0.00878598727285862,0,10.608473777770996,3.0058476072852525,8.063818002359758,0.38315789473684214,4.0447999596148
Nearshore enriched,Moloka'i,0.834802638737546,5.5506312951620265,5.457589565727441,4.221000897210178,0.00878598727285862,0,10.608473777770996,3.0058476072852525,8.112311569989016,0.38315789473684214,4.0447999596148
Marine background,Maui,1.5847291059107151,7.5955883647183136,6.042072008262966,2.4050941787658666,0.036223169416189194,0.3485491070896387,11.473700523376465,3.367295829986474,7.191524607359729,0.7621052631578947,4.0447999596148
Nearshore enriched,Moloka'i,1.5044513758941063,2.617395832834079,4.568609350528459,4.221000897210178,0.008899277076125145,1.2733216863125563e-4,14.259186744689941,0.19885085776803976,7.415826603860651,0.38315789473684214,4.0447999596148
Storm runoff,Maui,0.9270580918013038,6.7086943981838845,6.435742654623634,2.5792388344043484,0.056509919464588165,0.678783655166626,3.7008700370788574,2.0498410698570333,6.468677667538147,0.7621052631578947,4.0447999596148
Freshwater plume,Moloka'i,0.4129688936162271,6.257475998649367,5.45026600547659,1.1801191254465355,0.00628557289019227,0.004525600932538509,20.438617706298828,2.9826470339852036,9.4850781992836,0.38315789473684214,4.0447999596148
Freshwater plume,Moloka'i,1.7771644182829298,4.45318382899021,5.556362972838043,1.1801191254465355,0.021619925275444984,0.0010288801277056336,19.439220428466797,2.1430030203728814,9.401752567223342,0.38315789473684214,4.0447999596148
Storm runoff,Maui,0.14643867476456884,6.91214562728343,5.7078998265084895,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,6.622845281515654,0.7621052631578947,4.0447999596148
Storm runoff,Moloka'i,2.2405558389560114,4.502029427068578,4.652122492464165,0.8955436587293658,0.021602096036076546,0,13.988292694091797,2.9826470339852036,9.668825210591656,0.38315789473684214,4.0447999596148
Storm runoff,Maui,1.516921631041361,7.284477918224647,4.8437000701506046,2.4050941787658666,0.02498784288764,0.04601293429732323,7.874063014984131,5.028256895446077,4.23552895395561,0.7621052631578947,4.0447999596148
Storm runoff,Moloka'i,1.0388337548844406,4.554928969551344,6.883665300220091,1.1801191254465355,0.016569958999753,0,13.80566120147705,1.252762961683408,9.240104434881388,0.38315789473684214,4.0447999596148
Nearshore enriched,Maui,0.14643867476456884,8.487166879909264,6.180272648205107,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,7.7156729994994455,0.7621052631578947,4.0447999596148
Freshwater plume,Moloka'i,0.22150234299882085,5.001930853466109,4.4104649103341185,0.8955436587293658,0.0026106464210897684,8.900213870219886e-4,12.953145980834961,2.9826470339852036,9.620413244252228,0.38315789473684214,4.0447999596148
Storm runoff,Moloka'i,1.7769995009603823,4.658710952916121,4.821590854467493,0.8955436587293658,0.01584590971469879,0,11.839371681213379,2.0068708437177194,9.668690865794103,0.38315789473684214,4.0447999596148
Nearshore enriched,Moloka'i,0.834802638737546,6.035959786994534,5.968385464322718,4.221000897210178,0.00878598727285862,0,10.608473777770996,3.0058476072852525,8.11762630000543,0.38315789473684214,4.0447999596148
Freshwater plume,Moloka'i,0.02856667086735805,7.995441427516694,3.4019291196604553,4.9930843234658875,7.527220295742154e-4,5.821009544888511e-4,18.195436477661133,2.9826470339852036,9.845912852345146,0.38315789473684214,4.0447999596148
Nearshore enriched,Moloka'i,0.02856667086735805,7.964016627109716,4.970777719542795,4.9930843234658875,7.527220295742154e-4,5.821009544888511e-4,18.195436477661133,2.9826470339852036,9.839783653770333,0.38315789473684214,4.0447999596148
Storm runoff,Moloka'i,1.4140123369740136,5.295312857527738,5.018474415272971,0.8955436587293658,0.009323552250862122,0,14.462302207946777,2.9826470339852036,9.653016556212307,0.38315789473684214,4.0447999596148
Storm runoff,Moloka'i,0.834802638737546,6.1450436350362825,6.031309099794746,4.221000897210178,0.00878598727285862,0,10.608473777770996,3.0058476072852525,8.098591782660714,0.38315789473684214,4.0447999596148
Marine background,Maui,0.14643867476456884,8.357634581727138,4.8738181631971855,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,7.39871175803871,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.14643867476456884,7.222054939338188,6.059930201638812,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,7.020244486658121,0.7621052631578947,4.0447999596148
Marine background,Maui,0.14643867476456884,8.411321433985492,4.670018312025186,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,7.535388571086142,0.7621052631578947,4.0447999596148
Marine background,Maui,0.14643867476456884,8.378873208917058,3.930886588038626,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,7.453503362516391,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,2.427550259679237,6.262636067432774,6.606231717381036,2.4050941787658666,0.04713576287031174,0.0075784188229590654,8.908180236816406,5.028256895446077,2.5275853469509646,0.7621052631578947,4.0447999596148
Freshwater plume,Maui,2.427550259679237,7.086821543055419,3.9169094968655624,2.4050941787658666,0.04713576287031174,0.0075784188229590654,8.908180236816406,5.028256895446077,3.998604775955284,0.7621052631578947,4.0447999596148
